,id,symbol,open,close,high,low,average,volume,value,ptVolume,ptValue,change,percentage,object,tradingDate
23,VIC2015-11-30,VIC,25.71,26.014,26.014,25.649,25.862,942170,40092647000.0,0.0,0.0,0.121,0.47,adPrice,2015-11-30
24,VIC2015-11-27,VIC,26.196,25.893,26.257,25.831,26.014,645100,27611955200.0,0.0,0.0,-0.364,-1.39,adPrice,2015-11-27
25,VIC2015-11-26,VIC,26.379,26.257,26.379,26.196,26.263,236160,10203825200.0,0.0,0.0,-0.122,-0.46,adPrice,2015-11-26
26,VIC2015-11-25,VIC,26.317,26.379,26.439,26.075,26.221,841660,36312728000.0,0.0,0.0,0.0,0.0,adPrice,2015-11-25
27,VIC2015-11-24,VIC,26.561,26.379,26.622,26.317,26.469,478700,20846839800.0,0.0,0.0,-0.182,-0.69,adPrice,2015-11-24
28,VIC2015-11-23,VIC,26.5,26.561,26.683,26.5,26.579,563750,24651980800.0,0.0,0.0,0.0,0.0,adPrice,2015-11-23
29,VIC2015-11-20,VIC,26.561,26.561,26.683,26.379,26.555,679170,29672230900.0,0.0,0.0,0.182,0.69,adPrice,2015-11-20
30,VIC2015-11-19,VIC,26.683,26.379,26.683,26.379,26.518,755330,32951382000.0,397000.0,17319125000.0,-0.182,-0.69,adPrice,2015-11-19
31,VIC2015-11-18,VIC,26.5,26.561,26.804,26.317,26.567,686870,30025969700.0,0.0,0.0,0.182,0.69,adPrice,2015-11-18
32,VIC2015-11-17,VIC,26.439,26.379,26.744,26.317,26.518,814300,35523957000.0,0.0,0.0,0.0,0.0,adPrice,2015-11-17
33,VIC2015-11-16,VIC,26.683,26.379,26.864,26.379,26.567,1007330,44031508000.0,0.0,0.0,-0.547,-2.03,adPrice,2015-11-16
34,VIC2015-11-13,VIC,26.561,26.926,26.926,26.561,26.755,758120,33373853700.0,4845429.0,211745243000.0,0.365,1.37,adPrice,2015-11-13
35,VIC2015-11-12,VIC,26.622,26.561,26.986,25.954,26.36,2052850,89027822000.0,1666524.0,72493793000.0,-0.243,-0.91,adPrice,2015-11-12
36,VIC2015-11-11,VIC,27.047,26.804,27.229,26.683,26.962,1367910,60679864000.0,481520.0,21427640300.0,-0.243,-0.9,adPrice,2015-11-11
37,VIC2015-11-10,VIC,27.229,27.047,27.412,27.047,27.205,832570,37263208000.0,0.0,0.0,-0.365,-1.33,adPrice,2015-11-10
38,VIC2015-11-09,VIC,27.533,27.412,27.594,27.229,27.449,602460,27206424600.0,1420000.0,64184001000.0,0.0,0.0,adPrice,2015-11-09
39,VIC2015-11-06,VIC,27.655,27.412,27.837,27.351,27.612,860260,39083360000.0,0.0,0.0,-0.243,-0.88,adPrice,2015-11-06
40,VIC2015-11-05,VIC,27.655,27.655,28.02,27.655,27.837,765040,35037000000.0,0.0,0.0,-0.061,-0.22,adPrice,2015-11-05
41,VIC2015-11-04,VIC,28.141,27.716,28.445,27.716,28.147,1389650,64352272000.0,0.0,0.0,-0.243,-0.87,adPrice,2015-11-04
42,VIC2015-11-03,VIC,27.351,27.959,27.959,26.926,27.351,1349370,60721844000.0,0.0,0.0,0.608,2.22,adPrice,2015-11-03
43,VIC2015-11-02,VIC,27.716,27.351,27.837,27.291,27.594,1108090,50305614000.0,0.0,0.0,-0.304,-1.1,adPrice,2015-11-02
44,VIC2015-10-30,VIC,28.02,27.655,28.02,27.533,27.721,1867210,85159870000.0,0.0,0.0,-0.304,-1.09,adPrice,2015-10-30
45,VIC2015-10-29,VIC,26.986,27.959,27.959,26.986,27.576,3769240,170993893000.0,20000.0,890000000.0,0.973,3.61,adPrice,2015-10-29
46,VIC2015-10-28,VIC,27.047,26.986,27.473,26.986,27.174,1220690,54579376000.0,0.0,0.0,0.0,0.0,adPrice,2015-10-28
47,VIC2015-10-27,VIC,26.986,26.986,27.229,26.744,26.944,694730,30794381300.0,0.0,0.0,-0.061,-0.23,adPrice,2015-10-27
48,VIC2015-10-26,VIC,27.229,27.047,27.776,27.047,27.449,2448930,110591533000.0,20000.0,826000000.0,0.061,0.23,adPrice,2015-10-26
49,VIC2015-10-23,VIC,25.893,26.986,26.986,25.893,26.567,3208630,140239372000.0,0.0,0.0,1.155,4.47,adPrice,2015-10-23
50,VIC2015-10-22,VIC,25.407,25.831,26.014,25.407,25.692,478920,20244926500.0,0.0,0.0,0.486,1.92,adPrice,2015-10-22
51,VIC2015-10-21,VIC,25.831,25.345,25.831,25.345,25.516,578460,24281372700.0,0.0,0.0,-0.304,-1.19,adPrice,2015-10-21
52,VIC2015-10-20,VIC,25.954,25.649,25.954,25.588,25.746,576750,24432590800.0,230000.0,9743490000.0,-0.305,-1.18,adPrice,2015-10-20
53,VIC2015-10-19,VIC,26.014,25.954,26.014,25.893,25.936,341820,14584642600.0,0.0,0.0,-0.06,-0.23,adPrice,2015-10-19
54,VIC2015-10-16,VIC,25.831,26.014,26.014,25.831,25.954,368830,15747457000.0,0.0,0.0,0.183,0.71,adPrice,2015-10-16
55,VIC2015-10-15,VIC,25.954,25.831,26.014,25.831,25.923,539950,23027417100.0,0.0,0.0,0.0,0.0,adPrice,2015-10-15
56,VIC2015-10-14,VIC,26.136,25.831,26.136,25.831,25.954,1173050,50088464000.0,0.0,0.0,-0.183,-0.7,adPrice,2015-10-14
57,VIC2015-10-13,VIC,26.196,26.014,26.257,26.014,26.166,1174250,50550915000.0,120000.0,5171999700.0,-0.243,-0.93,adPrice,2015-10-13
58,VIC2015-10-12,VIC,26.317,26.257,26.5,26.196,26.299,974660,42170114000.0,0.0,0.0,-0.06,-0.23,adPrice,2015-10-12
59,VIC2015-10-09,VIC,26.439,26.317,26.683,26.317,26.493,1831340,79837004000.0,282290.0,12289427500.0,-0.122,-0.46,adPrice,2015-10-09
60,VIC2015-10-08,VIC,25.831,26.439,26.804,25.831,26.445,2457280,106905387000.0,0.0,0.0,0.608,2.35,adPrice,2015-10-08
61,VIC2015-10-07,VIC,25.649,25.831,26.196,25.407,25.795,2096590,88983052000.0,0.0,0.0,0.243,0.95,adPrice,2015-10-07
62,VIC2015-10-06,VIC,25.527,25.588,25.649,25.407,25.534,841260,35339244000.0,0.0,0.0,0.303,1.2,adPrice,2015-10-06
63,VIC2015-10-05,VIC,25.285,25.285,25.345,25.224,25.291,472330,19655766000.0,0.0,0.0,0.0,0.0,adPrice,2015-10-05
64,VIC2015-10-02,VIC,25.285,25.285,25.345,25.163,25.273,494680,20570673200.0,0.0,0.0,0.0,0.0,adPrice,2015-10-02
65,VIC2015-10-01,VIC,25.467,25.285,25.588,25.285,25.431,417940,17485111300.0,0.0,0.0,-0.06,-0.24,adPrice,2015-10-01
66,VIC2015-09-30,VIC,25.467,25.345,25.527,25.345,25.436,338130,14149546000.0,0.0,0.0,0.06,0.24,adPrice,2015-09-30
67,VIC2015-09-29,VIC,25.345,25.285,25.467,25.163,25.297,431390,17952727000.0,0.0,0.0,-0.242,-0.95,adPrice,2015-09-29
68,VIC2015-09-28,VIC,25.588,25.527,25.649,25.345,25.503,465240,19520553000.0,0.0,0.0,-0.061,-0.24,adPrice,2015-09-28
69,VIC2015-09-25,VIC,25.77,25.588,25.77,25.467,25.601,636970,26831351800.0,0.0,0.0,-0.182,-0.71,adPrice,2015-09-25
70,VIC2015-09-24,VIC,25.954,25.77,25.954,25.77,25.855,664570,28269010900.0,164354.0,8470936100.0,-0.061,-0.24,adPrice,2015-09-24
71,VIC2015-09-23,VIC,25.831,25.831,25.954,25.77,25.874,707360,30112520200.0,0.0,0.0,-0.183,-0.7,adPrice,2015-09-23
72,VIC2015-09-22,VIC,26.075,26.014,26.136,25.893,25.983,365500,15625524200.0,0.0,0.0,-0.061,-0.23,adPrice,2015-09-22
73,VIC2015-09-21,VIC,25.77,26.075,26.136,25.649,26.002,1158500,49559474000.0,0.0,0.0,0.548,2.15,adPrice,2015-09-21
74,VIC2015-09-18,VIC,25.77,25.527,25.831,25.527,25.57,6992330,294138774000.0,185063.0,13389171700.0,0.0,0.0,adPrice,2015-09-18
75,VIC2015-09-17,VIC,25.527,25.527,25.649,25.345,25.594,454840,19155226600.0,258700.0,19456165900.0,0.182,0.72,adPrice,2015-09-17
76,VIC2015-09-16,VIC,25.345,25.345,25.467,25.285,25.358,1295070,54036505000.0,0.0,0.0,0.0,0.0,adPrice,2015-09-16
77,VIC2015-09-15,VIC,25.407,25.345,25.407,25.163,25.34,962630,40127627000.0,145000.0,6046499800.0,-0.062,-0.24,adPrice,2015-09-15
78,VIC2015-09-14,VIC,25.527,25.407,25.527,25.285,25.443,477150,19974105100.0,750000.0,31499999200.0,-0.12,-0.47,adPrice,2015-09-14
79,VIC2015-09-11,VIC,25.77,25.527,25.77,25.467,25.601,445540,18765027300.0,750000.0,31800000500.0,-0.243,-0.94,adPrice,2015-09-11
80,VIC2015-09-10,VIC,25.345,25.77,25.831,25.041,25.625,1097080,46250136000.0,377000.0,15903079400.0,0.303,1.19,adPrice,2015-09-10
81,VIC2015-09-09,VIC,25.527,25.467,25.527,25.345,25.436,514350,21525735400.0,0.0,0.0,0.122,0.48,adPrice,2015-09-09
82,VIC2015-09-08,VIC,25.285,25.345,25.467,25.224,25.351,580480,24209375200.0,100000.0,4170599940.0,0.06,0.24,adPrice,2015-09-08
83,VIC2015-09-07,VIC,25.041,25.285,25.467,24.98,25.249,433750,18018060300.0,500000.0,20750000100.0,0.061,0.24,adPrice,2015-09-07
84,VIC2015-09-04,VIC,25.041,25.224,25.224,24.98,25.15,716580,29651484700.0,0.0,0.0,0.244,0.98,adPrice,2015-09-04
85,VIC2015-09-03,VIC,25.224,24.98,25.224,24.92,25.072,1232010,50820100000.0,693200.0,28767799300.0,-0.244,-0.97,adPrice,2015-09-03
86,VIC2015-09-01,VIC,25.224,25.224,25.345,24.738,25.083,885510,36548612000.0,0.0,0.0,0.0,0.0,adPrice,2015-09-01
87,VIC2015-08-31,VIC,25.345,25.224,25.345,24.798,25.041,886190,36509606000.0,0.0,0.0,-0.121,-0.48,adPrice,2015-08-31
88,VIC2015-08-28,VIC,25.163,25.345,25.345,24.798,25.065,930510,38372569000.0,220000.0,9087760400.0,0.425,1.71,adPrice,2015-08-28
89,VIC2015-08-27,VIC,24.555,24.92,25.102,24.373,24.786,1429370,58286244000.0,100000.0,4090299900.0,0.487,1.99,adPrice,2015-08-27
90,VIC2015-08-26,VIC,24.13,24.433,24.555,24.069,24.349,1642870,65813217000.0,0.0,0.0,0.06,0.25,adPrice,2015-08-26
91,VIC2015-08-25,VIC,23.583,24.373,24.373,23.583,24.112,2271270,90112238000.0,46460.0,1846970880.0,0.0,0.0,adPrice,2015-08-25
92,VIC2015-08-24,VIC,24.373,24.373,24.373,23.036,23.905,2732410,107455840000.0,201650.0,7930087900.0,0.0,0.0,adPrice,2015-08-24
93,VIC2015-08-21,VIC,24.494,24.373,24.677,23.583,24.063,3110370,123131077000.0,201650.0,7982718500.0,-0.304,-1.23,adPrice,2015-08-21
94,VIC2015-08-20,VIC,24.798,24.677,25.041,24.373,24.701,1142450,46425485000.0,0.0,0.0,-0.121,-0.49,adPrice,2015-08-20
95,VIC2015-08-19,VIC,25.345,24.798,25.345,24.677,24.914,787690,32291323900.0,0.0,0.0,-0.547,-2.16,adPrice,2015-08-19
96,VIC2015-08-18,VIC,24.92,25.345,25.345,24.92,25.205,563880,23384610800.0,110350.0,4576324600.0,0.425,1.71,adPrice,2015-08-18
97,VIC2015-08-17,VIC,25.407,24.92,25.71,24.92,25.345,758640,31637706800.0,110000.0,4587330000.0,-0.487,-1.92,adPrice,2015-08-17
98,VIC2015-08-14,VIC,25.831,25.407,26.075,25.285,25.546,819060,34421862000.0,228430.0,9599999000.0,-0.424,-1.64,adPrice,2015-08-14
99,VIC2015-08-13,VIC,26.196,25.831,26.196,25.77,25.959,860480,36754391000.0,281400.0,12019719200.0,-0.365,-1.39,adPrice,2015-08-13
100,VIC2015-08-12,VIC,26.561,26.196,26.561,26.196,26.348,810320,35131408000.0,105000.0,4552274900.0,-0.365,-1.37,adPrice,2015-08-12
101,VIC2015-08-11,VIC,26.439,26.561,26.561,26.379,26.506,1130250,49287705000.0,100000.0,4369999900.0,0.122,0.46,adPrice,2015-08-11
102,VIC2015-08-10,VIC,26.136,26.439,26.439,26.136,26.281,802880,34713358000.0,100000.0,4350000100.0,0.303,1.16,adPrice,2015-08-10
103,VIC2015-08-07,VIC,26.196,26.136,26.196,26.075,26.13,318890,13709774800.0,0.0,0.0,0.0,0.0,adPrice,2015-08-07
104,VIC2015-08-06,VIC,26.136,26.136,26.257,25.954,26.099,490170,21045788700.0,30000.0,1288080000.0,-0.121,-0.46,adPrice,2015-08-06
105,VIC2015-08-05,VIC,26.196,26.257,26.257,26.014,26.154,494710,21289345000.0,1000000.0,43100000000.0,0.121,0.46,adPrice,2015-08-05
106,VIC2015-08-04,VIC,26.014,26.136,26.196,25.954,26.081,710800,30501423100.0,0.0,0.0,-0.06,-0.23,adPrice,2015-08-04
107,VIC2015-08-03,VIC,25.954,26.196,26.379,25.893,26.105,1810730,77777486000.0,6256610.0,270235992000.0,0.0,0.0,adPrice,2015-08-03
108,VIC2015-07-31,VIC,26.075,26.196,26.379,25.954,26.105,1367150,58719965000.0,106620.0,4579435500.0,0.0,0.0,adPrice,2015-07-31
109,VIC2015-07-30,VIC,26.257,26.196,26.379,26.075,26.19,729400,31432929300.0,142400.0,6136585700.0,-0.061,-0.23,adPrice,2015-07-30
110,VIC2015-07-29,VIC,26.744,26.257,26.804,26.196,26.457,1177900,51274617000.0,114776.0,4974873100.0,-0.365,-1.37,adPrice,2015-07-29
111,VIC2015-07-28,VIC,26.864,26.622,27.291,26.622,26.998,2556060,113536590000.0,190000.0,8439609900.0,-0.122,-0.46,adPrice,2015-07-28
112,VIC2015-07-27,VIC,26.744,26.744,26.926,26.561,26.719,1634930,71870751000.0,0.0,0.0,0.122,0.46,adPrice,2015-07-27
113,VIC2015-07-24,VIC,26.986,26.622,26.986,26.5,26.67,752000,32999745500.0,0.0,0.0,-0.182,-0.68,adPrice,2015-07-24
114,VIC2015-07-23,VIC,27.047,26.804,27.351,26.804,27.078,1096080,48827257000.0,0.0,0.0,-0.243,-0.9,adPrice,2015-07-23
115,VIC2015-07-22,VIC,26.317,27.047,27.107,26.196,26.774,1978850,87164649000.0,0.0,0.0,0.911,3.49,adPrice,2015-07-22
116,VIC2015-07-21,VIC,25.831,26.136,26.317,25.831,26.166,575410,24769155100.0,0.0,0.0,0.243,0.94,adPrice,2015-07-21
117,VIC2015-07-20,VIC,25.954,25.893,26.317,25.77,25.983,763460,32637601800.0,0.0,0.0,-0.061,-0.24,adPrice,2015-07-20
118,VIC2015-07-17,VIC,26.136,25.954,26.196,25.831,25.947,770060,32877609000.0,119450.0,5099917800.0,-0.06,-0.23,adPrice,2015-07-17
119,VIC2015-07-16,VIC,26.136,26.014,26.317,25.954,26.075,940730,40359596000.0,371042.0,15892834300.0,-0.425,-1.61,adPrice,2015-07-16
120,VIC2015-07-15,VIC,26.864,26.439,26.864,26.317,26.464,1452980,63260357000.0,181600.0,7906500600.0,-0.305,-1.14,adPrice,2015-07-15
121,VIC2015-07-14,VIC,26.561,26.744,26.804,26.561,26.725,642340,28241199100.0,79980.0,3516400640.0,-0.06,-0.22,adPrice,2015-07-14
122,VIC2015-07-13,VIC,26.926,26.804,26.926,26.744,26.804,1259500,55538000000.0,0.0,0.0,-0.122,-0.45,adPrice,2015-07-13
123,VIC2015-07-10,VIC,26.926,26.926,27.107,26.744,26.938,1334490,59149251000.0,80000.0,3545840130.0,0.182,0.68,adPrice,2015-07-10
124,VIC2015-07-09,VIC,26.136,26.744,27.107,26.014,26.493,1664850,72562647000.0,524358.0,22794573800.0,0.305,1.15,adPrice,2015-07-09
125,VIC2015-07-08,VIC,26.804,26.439,26.804,26.257,26.457,1648750,71777214000.0,120000.0,5224079900.0,-0.425,-1.58,adPrice,2015-07-08
126,VIC2015-07-07,VIC,26.986,26.864,27.169,26.804,26.998,2060130,91508523000.0,550000.0,24529999900.0,-0.243,-0.9,adPrice,2015-07-07
127,VIC2015-07-06,VIC,27.351,27.107,27.412,26.744,27.022,1602770,71265976000.0,212760.0,9426396200.0,0.0,0.0,adPrice,2015-07-06
128,VIC2015-07-03,VIC,26.986,27.107,27.291,26.926,27.132,1937740,86498468000.0,120000.0,5352000000.0,0.424,1.59,adPrice,2015-07-03
129,VIC2015-07-02,VIC,26.561,26.683,26.683,26.439,26.61,1117760,48935231000.0,100000.0,4377999900.0,0.304,1.15,adPrice,2015-07-02
130,VIC2015-07-01,VIC,26.744,26.379,26.744,26.136,26.397,797910,34650096000.0,0.0,0.0,-0.06,-0.23,adPrice,2015-07-01
131,VIC2015-06-30,VIC,25.831,26.439,26.864,25.831,26.574,3429780,149943550000.0,100000.0,4371800100.0,0.485,1.87,adPrice,2015-06-30
132,VIC2015-06-29,VIC,25.588,25.954,26.317,25.588,26.063,1764630,75671740000.0,0.0,0.0,0.831,3.31,adPrice,2015-06-29
133,VIC2015-06-26,VIC,25.123,25.123,25.365,25.123,25.176,1026800,53511070000.0,11726745.0,609891520000.0,-0.242,-0.95,adPrice,2015-06-26
134,VIC2015-06-25,VIC,25.123,25.365,25.607,24.882,25.264,1089400,56969523000.0,20000.0,1040000000.0,0.0,0.0,adPrice,2015-06-25
135,VIC2015-06-24,VIC,24.882,25.365,25.365,24.882,25.133,780150,40585814000.0,4581024.0,238213251000.0,0.242,0.96,adPrice,2015-06-24
136,VIC2015-06-23,VIC,24.882,25.123,25.365,24.64,25.065,1356440,70371926000.0,8400000.0,430899986000.0,0.241,0.97,adPrice,2015-06-23
137,VIC2015-06-22,VIC,24.882,24.882,25.123,24.64,24.878,532730,27432925200.0,1600000.0,81600004000.0,0.242,0.98,adPrice,2015-06-22
138,VIC2015-06-19,VIC,24.64,24.64,24.882,24.399,24.626,944200,48122798000.0,4100000.0,207100002000.0,0.241,0.99,adPrice,2015-06-19
139,VIC2015-06-18,VIC,24.399,24.399,24.64,24.399,24.403,683660,34531328000.0,1096060.0,55351992000.0,0.0,0.0,adPrice,2015-06-18
140,VIC2015-06-17,VIC,24.399,24.399,24.882,24.06,24.321,653080,32872962000.0,0.0,0.0,0.0,0.0,adPrice,2015-06-17
141,VIC2015-06-16,VIC,24.399,24.399,24.64,24.109,24.341,739750,37269291000.0,0.0,0.0,0.0,0.0,adPrice,2015-06-16
142,VIC2015-06-15,VIC,25.123,24.399,25.123,24.157,24.645,850000,43355210000.0,0.0,0.0,-0.724,-2.88,adPrice,2015-06-15
143,VIC2015-06-12,VIC,23.867,25.123,25.123,23.82,24.471,2997570,151817748000.0,0.0,0.0,1.353,5.69,adPrice,2015-06-12
144,VIC2015-06-11,VIC,23.481,23.77,23.77,23.481,23.669,528030,25866700800.0,178000.0,8741579800.0,0.289,1.23,adPrice,2015-06-11
145,VIC2015-06-10,VIC,23.674,23.481,23.722,23.433,23.577,476610,23260231700.0,75000.0,3660225020.0,-0.193,-0.82,adPrice,2015-06-10
146,VIC2015-06-09,VIC,23.77,23.674,23.82,23.626,23.722,446220,21909676000.0,0.0,0.0,0.0,0.0,adPrice,2015-06-09
147,VIC2015-06-08,VIC,23.577,23.674,23.916,23.577,23.751,593240,29161599000.0,0.0,0.0,0.097,0.41,adPrice,2015-06-08
148,VIC2015-06-05,VIC,23.577,23.577,23.77,23.481,23.631,626020,30618075100.0,266920.0,13000715300.0,0.0,0.0,adPrice,2015-06-05
149,VIC2015-06-04,VIC,23.433,23.577,23.674,23.433,23.568,1277590,62315852000.0,578000.0,28073295900.0,0.241,1.03,adPrice,2015-06-04
150,VIC2015-06-03,VIC,23.191,23.336,23.481,23.191,23.37,766250,37065241000.0,31980.0,1546936580.0,0.097,0.42,adPrice,2015-06-03
151,VIC2015-06-02,VIC,23.577,23.239,23.626,23.239,23.481,418090,20319719400.0,232384.0,11340339200.0,-0.29,-1.23,adPrice,2015-06-02
152,VIC2015-06-01,VIC,23.239,23.529,23.77,23.191,23.476,1238300,60168397000.0,1500000.0,72600003000.0,0.58,2.53,adPrice,2015-06-01
153,VIC2015-05-29,VIC,23.094,22.949,23.239,22.949,23.046,618530,29502193700.0,416530.0,19867232300.0,-0.145,-0.63,adPrice,2015-05-29
154,VIC2015-05-28,VIC,23.191,23.094,23.287,23.094,23.172,623820,29917311000.0,605100.0,29019385900.0,-0.145,-0.62,adPrice,2015-05-28
155,VIC2015-05-27,VIC,23.433,23.239,23.529,23.239,23.393,712170,34484593000.0,2635000.0,127303721000.0,-0.097,-0.42,adPrice,2015-05-27
156,VIC2015-05-26,VIC,23.239,23.336,23.577,23.239,23.365,623860,30166906900.0,1045610.0,50560471000.0,0.049,0.21,adPrice,2015-05-26
157,VIC2015-05-25,VIC,23.336,23.287,23.336,23.046,23.239,334190,16076195800.0,441760.0,21250865200.0,-0.146,-0.62,adPrice,2015-05-25
158,VIC2015-05-22,VIC,22.756,23.433,23.433,22.659,23.157,1058290,50719904000.0,595310.0,28345626600.0,0.629,2.76,adPrice,2015-05-22
159,VIC2015-05-21,VIC,22.707,22.804,22.949,22.659,22.746,387320,18235265000.0,300000.0,14124300300.0,0.048,0.21,adPrice,2015-05-21
160,VIC2015-05-20,VIC,22.515,22.756,22.998,22.515,22.78,617150,29101047800.0,300000.0,14146199600.0,0.241,1.07,adPrice,2015-05-20
161,VIC2015-05-19,VIC,22.515,22.515,22.563,22.369,22.422,552310,25632270300.0,1231770.0,57165214000.0,0.146,0.65,adPrice,2015-05-19
162,VIC2015-05-18,VIC,22.707,22.369,22.756,22.369,22.602,1655740,77450379000.0,100000.0,4677700100.0,-0.338,-1.49,adPrice,2015-05-18
163,VIC2015-05-15,VIC,22.901,22.707,23.046,22.707,22.809,458130,21629624300.0,0.0,0.0,-0.194,-0.85,adPrice,2015-05-15
164,VIC2015-05-14,VIC,22.949,22.901,22.998,22.853,22.925,83130,3944396030.0,300000.0,14250000400.0,-0.048,-0.21,adPrice,2015-05-14
165,VIC2015-05-13,VIC,22.949,22.949,22.998,22.611,22.853,555300,26263808000.0,300000.0,14220000300.0,0.0,0.0,adPrice,2015-05-13
166,VIC2015-05-12,VIC,23.287,22.949,23.287,22.707,22.979,618510,29414645800.0,827700.0,38142390000.0,-0.242,-1.04,adPrice,2015-05-12
167,VIC2015-05-11,VIC,23.433,23.191,23.433,23.191,23.317,309660,14943445000.0,395340.0,19078318100.0,-0.145,-0.62,adPrice,2015-05-11
168,VIC2015-05-08,VIC,23.481,23.336,23.481,23.336,23.36,70990,3432688130.0,443040.0,21434886100.0,-0.145,-0.62,adPrice,2015-05-08
169,VIC2015-05-07,VIC,23.239,23.481,23.481,23.191,23.355,262900,12709121000.0,635340.0,31989446700.0,0.242,1.04,adPrice,2015-05-07
170,VIC2015-05-06,VIC,23.577,23.239,23.577,23.191,23.264,186040,8957007900.0,2679760.0,129127522000.0,-0.338,-1.43,adPrice,2015-05-06
171,VIC2015-05-05,VIC,23.239,23.577,23.577,23.191,23.389,762350,36906791000.0,4783178.0,243942081000.0,0.338,1.45,adPrice,2015-05-05
172,VIC2015-05-04,VIC,21.838,23.239,23.529,21.838,23.264,1448720,69749113000.0,22000.0,1060070020.0,-0.242,-1.03,adPrice,2015-05-04
173,VIC2015-04-27,VIC,23.674,23.481,23.674,23.481,23.582,242300,11826615300.0,4732370.0,245969945000.0,-0.096,-0.41,adPrice,2015-04-27
174,VIC2015-04-24,VIC,23.577,23.577,23.674,23.529,23.582,287890,14052698100.0,0.0,0.0,0.0,0.0,adPrice,2015-04-24
175,VIC2015-04-23,VIC,23.577,23.577,23.674,23.433,23.568,584810,28525778900.0,450000.0,20340000800.0,0.096,0.41,adPrice,2015-04-23
176,VIC2015-04-22,VIC,23.577,23.481,23.577,23.433,23.476,625130,30376826900.0,116190.0,5646020600.0,0.048,0.2,adPrice,2015-04-22
177,VIC2015-04-21,VIC,23.481,23.433,23.626,23.383,23.525,591750,28810043400.0,0.0,0.0,-0.048,-0.2,adPrice,2015-04-21
178,VIC2015-04-20,VIC,23.481,23.481,23.674,23.433,23.554,936960,45676380000.0,0.0,0.0,-0.096,-0.41,adPrice,2015-04-20
