,id,symbol,open,close,high,low,average,volume,value,ptVolume,ptValue,change,percentage,object,tradingDate
13,VIC2010-12-14,VIC,18.083,18.259,18.259,17.729,18.263,397770,40740000000.0,0.0,0.0,0.798,4.57,adPrice,2010-12-14
14,VIC2010-12-13,VIC,17.373,17.461,17.461,16.934,17.649,501360,49621000000.0,0.0,0.0,0.707,4.22,adPrice,2010-12-13
15,VIC2010-12-10,VIC,16.043,16.754,16.754,15.425,16.44,292490,26964000800.0,18042440.0,1578713480000.0,0.799,5.01,adPrice,2010-12-10
16,VIC2010-12-09,VIC,15.245,15.955,15.955,15.245,15.917,203300,18146000900.0,180000.0,16019999700.0,0.176,1.12,adPrice,2010-12-09
17,VIC2010-12-08,VIC,15.602,15.779,15.955,14.538,15.831,255060,22644000800.0,0.0,0.0,0.534,3.5,adPrice,2010-12-08
18,VIC2010-12-07,VIC,14.892,15.245,15.245,14.626,15.212,215150,18353999900.0,0.0,0.0,0.707,4.86,adPrice,2010-12-07
19,VIC2010-12-06,VIC,14.005,14.538,14.538,14.005,14.529,259520,21144999900.0,0.0,0.0,0.269,1.89,adPrice,2010-12-06
20,VIC2010-12-03,VIC,14.538,14.269,14.538,14.269,14.433,132790,10748000300.0,0.0,0.0,0.0,0.0,adPrice,2010-12-03
21,VIC2010-12-02,VIC,14.005,14.269,14.361,14.005,14.357,166650,13418000400.0,0.0,0.0,0.0,0.0,adPrice,2010-12-02
22,VIC2010-12-01,VIC,14.361,14.269,14.361,14.181,14.34,111500,8967000100.0,0.0,0.0,-0.092,-0.64,adPrice,2010-12-01
23,VIC2010-11-30,VIC,14.181,14.361,14.45,14.181,14.431,106080,8584999900.0,0.0,0.0,0.0,0.0,adPrice,2010-11-30
24,VIC2010-11-29,VIC,14.269,14.361,14.361,13.917,14.284,169970,13616000000.0,0.0,0.0,0.356,2.54,adPrice,2010-11-29
25,VIC2010-11-26,VIC,14.181,14.005,14.181,13.74,14.016,101830,8003999700.0,0.0,0.0,0.0,0.0,adPrice,2010-11-26
26,VIC2010-11-25,VIC,14.181,14.005,14.181,13.828,14.03,129800,10211999700.0,0.0,0.0,0.088,0.63,adPrice,2010-11-25
27,VIC2010-11-24,VIC,13.651,13.917,14.181,13.474,13.925,94650,7391000100.0,0.0,0.0,0.266,1.95,adPrice,2010-11-24
28,VIC2010-11-23,VIC,13.03,13.651,13.651,12.941,13.417,148130,11146000400.0,0.0,0.0,0.621,4.77,adPrice,2010-11-23
29,VIC2010-11-22,VIC,13.03,13.03,13.03,12.853,13.078,156270,11459999700.0,400000.0,29400000500.0,0.0,0.0,adPrice,2010-11-22
30,VIC2010-11-19,VIC,12.853,13.03,13.03,12.764,13.012,124280,9068000300.0,0.0,0.0,0.177,1.38,adPrice,2010-11-19
31,VIC2010-11-18,VIC,12.853,12.853,13.03,12.588,12.946,236600,17178000400.0,0.0,0.0,0.0,0.0,adPrice,2010-11-18
32,VIC2010-11-17,VIC,12.588,12.853,13.03,12.588,12.95,272530,19790999600.0,271696.0,18747023400.0,0.089,0.7,adPrice,2010-11-17
33,VIC2010-11-16,VIC,12.853,12.764,13.117,12.588,12.832,194400,13989000200.0,0.0,0.0,-0.089,-0.69,adPrice,2010-11-16
34,VIC2010-11-15,VIC,12.941,12.853,13.298,12.675,13.108,81540,5993999900.0,0.0,0.0,-0.088,-0.68,adPrice,2010-11-15
35,VIC2010-11-12,VIC,13.03,12.941,13.298,12.675,13.079,157260,11534999600.0,0.0,0.0,-0.357,-2.68,adPrice,2010-11-12
36,VIC2010-11-11,VIC,13.03,13.298,13.298,13.03,13.288,223760,16675000300.0,0.0,0.0,0.181,1.38,adPrice,2010-11-11
37,VIC2010-11-10,VIC,12.941,13.117,13.298,12.941,13.188,292630,21642999800.0,0.0,0.0,-0.09,-0.68,adPrice,2010-11-10
38,VIC2010-11-09,VIC,13.298,13.207,13.298,13.117,13.307,220010,16417999900.0,0.0,0.0,-0.091,-0.68,adPrice,2010-11-09
39,VIC2010-11-08,VIC,12.764,13.298,13.298,12.764,13.208,254520,18852999200.0,0.0,0.0,0.623,4.92,adPrice,2010-11-08
40,VIC2010-11-05,VIC,12.142,12.675,12.764,12.142,12.713,147440,10512000000.0,0.0,0.0,0.353,2.86,adPrice,2010-11-05
41,VIC2010-11-04,VIC,11.878,12.322,12.322,11.878,12.23,238550,16359999500.0,0.0,0.0,0.268,2.22,adPrice,2010-11-04
42,VIC2010-11-03,VIC,11.613,12.054,12.054,11.613,12.055,91240,6168000000.0,0.0,0.0,0.088,0.74,adPrice,2010-11-03
43,VIC2010-11-02,VIC,11.613,11.966,11.966,11.613,11.932,99530,6659999700.0,0.0,0.0,0.0,0.0,adPrice,2010-11-02
44,VIC2010-11-01,VIC,11.7,11.966,12.054,11.7,12.011,67060,4517000200.0,400000.0,27000000500.0,0.0,0.0,adPrice,2010-11-01
45,VIC2010-10-29,VIC,12.054,11.966,12.054,11.878,12.039,86840,5863000100.0,0.0,0.0,0.0,0.0,adPrice,2010-10-29
46,VIC2010-10-28,VIC,11.7,11.966,12.234,11.7,12.114,170510,11584000000.0,35000.0,2377900030.0,-0.088,-0.73,adPrice,2010-10-28
47,VIC2010-10-27,VIC,12.054,12.054,12.411,11.878,12.1,79360,5384999900.0,0.0,0.0,-0.357,-2.88,adPrice,2010-10-27
48,VIC2010-10-26,VIC,12.234,12.411,12.411,12.234,12.376,132570,9201000400.0,312916.0,21904119800.0,0.177,1.45,adPrice,2010-10-26
49,VIC2010-10-25,VIC,11.7,12.234,12.234,11.7,12.04,171410,11573999600.0,0.0,0.0,0.534,4.56,adPrice,2010-10-25
50,VIC2010-10-22,VIC,11.524,11.7,11.7,11.259,11.683,154290,10108000300.0,0.0,0.0,0.176,1.53,adPrice,2010-10-22
51,VIC2010-10-21,VIC,11.259,11.524,11.524,11.259,11.477,84490,5438000100.0,0.0,0.0,0.265,2.35,adPrice,2010-10-21
52,VIC2010-10-20,VIC,11.259,11.259,11.524,11.17,11.354,67330,4287000060.0,0.0,0.0,-0.265,-2.3,adPrice,2010-10-20
53,VIC2010-10-19,VIC,11.524,11.524,11.613,11.17,11.549,125270,8112999900.0,0.0,0.0,0.354,3.17,adPrice,2010-10-19
54,VIC2010-10-18,VIC,11.17,11.17,11.613,11.079,11.299,105250,6669000200.0,0.0,0.0,-0.266,-2.33,adPrice,2010-10-18
55,VIC2010-10-15,VIC,11.524,11.436,11.878,11.259,11.543,80750,5226999800.0,0.0,0.0,-0.353,-2.99,adPrice,2010-10-15
56,VIC2010-10-14,VIC,11.524,11.789,11.878,11.524,11.801,187470,12405999600.0,0.0,0.0,0.265,2.3,adPrice,2010-10-14
57,VIC2010-10-13,VIC,11.17,11.524,11.524,11.17,11.544,138430,8961999900.0,0.0,0.0,0.0,0.0,adPrice,2010-10-13
58,VIC2010-10-12,VIC,11.524,11.524,11.613,11.436,11.579,58240,3782000130.0,0.0,0.0,-0.089,-0.77,adPrice,2010-10-12
59,VIC2010-10-11,VIC,11.613,11.613,11.613,11.17,11.569,92940,6030000100.0,0.0,0.0,0.0,0.0,adPrice,2010-10-11
60,VIC2010-10-08,VIC,10.99,11.613,11.7,10.99,11.599,128750,8375000100.0,0.0,0.0,0.089,0.77,adPrice,2010-10-08
61,VIC2010-10-07,VIC,11.17,11.524,11.878,11.17,11.742,397490,26173999100.0,0.0,0.0,0.177,1.56,adPrice,2010-10-07
62,VIC2010-10-06,VIC,10.637,11.347,11.347,10.637,11.225,241960,15230999600.0,0.0,0.0,0.533,4.93,adPrice,2010-10-06
63,VIC2010-10-05,VIC,10.46,10.814,10.814,10.283,10.623,279060,16624000000.0,0.0,0.0,0.354,3.38,adPrice,2010-10-05
64,VIC2010-10-04,VIC,10.637,10.46,10.637,10.107,10.54,239990,14186000400.0,0.0,0.0,0.0,0.0,adPrice,2010-10-04
65,VIC2010-10-01,VIC,10.902,10.46,10.902,10.372,10.678,92550,5542000100.0,0.0,0.0,-0.354,-3.27,adPrice,2010-10-01
66,VIC2010-09-30,VIC,10.548,10.814,10.902,10.548,10.814,138730,8413000200.0,0.0,0.0,-0.088,-0.81,adPrice,2010-09-30
67,VIC2010-09-29,VIC,10.99,10.902,11.17,10.902,11.057,553030,34293000200.0,0.0,0.0,0.265,2.49,adPrice,2010-09-29
68,VIC2010-09-28,VIC,10.107,10.637,10.637,10.107,10.607,375150,22315999200.0,0.0,0.0,0.442,4.34,adPrice,2010-09-28
69,VIC2010-09-27,VIC,10.015,10.195,10.195,9.927,10.156,129040,7350000100.0,0.0,0.0,0.18,1.8,adPrice,2010-09-27
70,VIC2010-09-24,VIC,9.839,10.015,10.015,9.75,9.967,78260,4374000100.0,0.0,0.0,0.176,1.79,adPrice,2010-09-24
71,VIC2010-09-23,VIC,9.574,9.839,9.839,9.574,9.804,169830,9338000400.0,0.0,0.0,0.089,0.91,adPrice,2010-09-23
72,VIC2010-09-22,VIC,9.75,9.75,9.927,9.485,9.813,254520,14007000100.0,0.0,0.0,0.0,0.0,adPrice,2010-09-22
73,VIC2010-09-21,VIC,10.283,9.75,10.283,9.75,9.923,623660,34704998000.0,0.0,0.0,-0.445,-4.36,adPrice,2010-09-21
74,VIC2010-09-20,VIC,9.839,10.195,10.372,9.839,10.039,307750,17326000100.0,0.0,0.0,0.088,0.87,adPrice,2010-09-20
75,VIC2010-09-17,VIC,9.662,10.107,10.195,9.662,10.069,266140,15027000300.0,0.0,0.0,0.092,0.92,adPrice,2010-09-17
76,VIC2010-09-16,VIC,9.574,10.015,10.107,9.485,9.625,485630,26211999700.0,0.0,0.0,0.088,0.89,adPrice,2010-09-16
77,VIC2010-09-15,VIC,10.283,9.927,10.283,9.839,9.963,252500,14106999800.0,0.0,0.0,-0.356,-3.46,adPrice,2010-09-15
78,VIC2010-09-14,VIC,10.548,10.283,10.725,10.195,10.35,341010,19790999600.0,0.0,0.0,-0.442,-4.12,adPrice,2010-09-14
79,VIC2010-09-13,VIC,10.902,10.725,10.902,10.46,10.788,48530,2936000000.0,0.0,0.0,0.0,0.0,adPrice,2010-09-13
80,VIC2010-09-10,VIC,11.347,10.725,11.347,10.725,11.005,83060,5126000100.0,0.0,0.0,-0.265,-2.41,adPrice,2010-09-10
81,VIC2010-09-09,VIC,10.637,10.99,10.99,10.637,10.993,105610,6510000100.0,0.0,0.0,0.442,4.19,adPrice,2010-09-09
82,VIC2010-09-08,VIC,10.99,10.548,10.99,10.548,10.718,128020,7695000100.0,0.0,0.0,-0.354,-3.25,adPrice,2010-09-08
83,VIC2010-09-07,VIC,11.17,10.902,11.259,10.902,11.121,168790,10526000100.0,100000.0,6499999700.0,-0.268,-2.4,adPrice,2010-09-07
84,VIC2010-09-06,VIC,11.17,11.17,11.436,11.079,11.227,146690,9235999700.0,0.0,0.0,0.0,0.0,adPrice,2010-09-06
85,VIC2010-09-01,VIC,11.17,11.17,11.17,10.99,11.155,70650,4419999700.0,0.0,0.0,0.0,0.0,adPrice,2010-09-01
86,VIC2010-08-31,VIC,11.17,11.17,11.259,11.079,11.221,383410,24128999400.0,0.0,0.0,0.18,1.64,adPrice,2010-08-31
87,VIC2010-08-30,VIC,10.902,10.99,10.99,10.902,11.026,131600,8137999900.0,30000.0,1920000000.0,0.176,1.63,adPrice,2010-08-30
88,VIC2010-08-27,VIC,10.814,10.814,10.902,10.637,10.848,83900,5104000000.0,0.0,0.0,0.0,0.0,adPrice,2010-08-27
89,VIC2010-08-26,VIC,10.372,10.814,10.99,10.372,10.853,98860,6016999900.0,0.0,0.0,0.177,1.66,adPrice,2010-08-26
90,VIC2010-08-25,VIC,10.637,10.637,11.347,10.548,10.71,77450,4652000300.0,0.0,0.0,-0.442,-3.99,adPrice,2010-08-25
91,VIC2010-08-24,VIC,11.7,11.079,11.7,11.079,11.304,79650,5048999900.0,0.0,0.0,-0.534,-4.6,adPrice,2010-08-24
92,VIC2010-08-23,VIC,11.613,11.613,11.7,11.524,11.683,55680,3648000000.0,0.0,0.0,0.0,0.0,adPrice,2010-08-23
93,VIC2010-08-20,VIC,11.7,11.613,11.789,11.079,11.663,47520,3108000000.0,0.0,0.0,0.089,0.77,adPrice,2010-08-20
94,VIC2010-08-19,VIC,11.524,11.524,11.789,11.436,11.606,83370,5425999900.0,0.0,0.0,-0.089,-0.77,adPrice,2010-08-19
95,VIC2010-08-18,VIC,11.878,11.613,11.878,11.436,11.742,99710,6566000100.0,20640.0,1434480000.0,-0.265,-2.23,adPrice,2010-08-18
96,VIC2010-08-17,VIC,11.878,11.878,11.878,11.789,11.929,84010,5619999700.0,0.0,0.0,0.0,0.0,adPrice,2010-08-17
97,VIC2010-08-16,VIC,11.878,11.878,11.878,11.878,11.947,80080,5365000200.0,0.0,0.0,0.0,0.0,adPrice,2010-08-16
98,VIC2010-08-13,VIC,11.789,11.878,11.878,11.7,11.893,141490,9436000300.0,0.0,0.0,0.089,0.75,adPrice,2010-08-13
99,VIC2010-08-12,VIC,12.054,11.789,12.054,11.7,11.917,123390,8246000100.0,102990.0,6694349800.0,-0.265,-2.2,adPrice,2010-08-12
100,VIC2010-08-11,VIC,11.878,12.054,12.054,11.7,12.055,98620,6666999800.0,0.0,0.0,0.176,1.48,adPrice,2010-08-11
101,VIC2010-08-10,VIC,11.966,11.878,11.966,11.789,11.937,129620,8677000200.0,0.0,0.0,-0.176,-1.46,adPrice,2010-08-10
102,VIC2010-08-09,VIC,12.142,12.054,12.142,11.878,12.123,71090,4832999900.0,0.0,0.0,0.0,0.0,adPrice,2010-08-09
103,VIC2010-08-06,VIC,12.142,12.054,12.142,11.878,12.12,70650,4801999900.0,0.0,0.0,0.0,0.0,adPrice,2010-08-06
104,VIC2010-08-05,VIC,12.142,12.054,12.142,11.966,12.118,109720,7456000000.0,0.0,0.0,0.0,0.0,adPrice,2010-08-05
105,VIC2010-08-04,VIC,12.142,12.054,12.142,11.966,12.125,65650,4464000000.0,0.0,0.0,0.0,0.0,adPrice,2010-08-04
106,VIC2010-08-03,VIC,12.054,12.054,12.322,12.054,12.231,127240,8728000500.0,0.0,0.0,-0.088,-0.72,adPrice,2010-08-03
107,VIC2010-08-02,VIC,12.234,12.142,12.234,11.878,12.229,69950,4797000200.0,0.0,0.0,0.088,0.73,adPrice,2010-08-02
108,VIC2010-07-30,VIC,12.054,12.054,12.142,11.878,12.124,83390,5670000100.0,0.0,0.0,0.088,0.74,adPrice,2010-07-30
109,VIC2010-07-29,VIC,12.054,11.966,12.054,11.966,12.069,92660,6271000100.0,0.0,0.0,-0.088,-0.73,adPrice,2010-07-29
110,VIC2010-07-28,VIC,12.234,12.054,12.234,11.966,12.183,116950,7990000100.0,0.0,0.0,-0.18,-1.47,adPrice,2010-07-28
111,VIC2010-07-27,VIC,12.054,12.234,12.234,12.054,12.274,105180,7240000000.0,400000.0,27599999000.0,0.18,1.49,adPrice,2010-07-27
112,VIC2010-07-26,VIC,12.054,12.054,12.322,12.054,12.252,90350,6208000000.0,350000.0,23975000100.0,-0.18,-1.47,adPrice,2010-07-26
113,VIC2010-07-23,VIC,12.142,12.234,12.322,12.142,12.297,79570,5487000100.0,0.0,0.0,0.092,0.76,adPrice,2010-07-23
114,VIC2010-07-22,VIC,11.966,12.142,12.142,11.966,12.187,75160,5136999900.0,0.0,0.0,-0.092,-0.75,adPrice,2010-07-22
115,VIC2010-07-21,VIC,12.234,12.234,12.234,12.054,12.231,29610,2031000060.0,0.0,0.0,0.268,2.24,adPrice,2010-07-21
116,VIC2010-07-20,VIC,12.054,11.966,12.234,11.966,12.086,98090,6648000000.0,0.0,0.0,-0.268,-2.19,adPrice,2010-07-20
117,VIC2010-07-19,VIC,11.878,12.234,12.234,11.878,12.05,116870,7897999900.0,0.0,0.0,0.268,2.24,adPrice,2010-07-19
118,VIC2010-07-16,VIC,11.966,11.966,12.322,11.878,12.025,103720,6993999900.0,0.0,0.0,0.0,0.0,adPrice,2010-07-16
119,VIC2010-07-15,VIC,12.142,11.966,12.411,11.966,12.098,132090,8961000400.0,0.0,0.0,-0.176,-1.45,adPrice,2010-07-15
120,VIC2010-07-14,VIC,12.588,12.142,12.588,12.142,12.345,141580,9802000400.0,0.0,0.0,-0.18,-1.46,adPrice,2010-07-14
121,VIC2010-07-13,VIC,12.142,12.322,12.322,12.054,12.295,136290,9397000200.0,0.0,0.0,0.18,1.48,adPrice,2010-07-13
122,VIC2010-07-12,VIC,12.411,12.142,12.411,11.966,12.147,133160,9070999600.0,0.0,0.0,-0.18,-1.46,adPrice,2010-07-12
123,VIC2010-07-09,VIC,12.322,12.322,12.499,12.322,12.417,23090,1608000000.0,0.0,0.0,0.0,0.0,adPrice,2010-07-09
124,VIC2010-07-08,VIC,12.411,12.322,12.499,12.322,12.447,126410,8824000500.0,0.0,0.0,0.0,0.0,adPrice,2010-07-08
125,VIC2010-07-07,VIC,12.499,12.322,12.675,12.322,12.49,101480,7107999700.0,0.0,0.0,-0.177,-1.42,adPrice,2010-07-07
126,VIC2010-07-06,VIC,12.499,12.499,12.499,12.322,12.507,152510,10696999900.0,0.0,0.0,0.0,0.0,adPrice,2010-07-06
127,VIC2010-07-05,VIC,12.142,12.499,12.499,12.142,12.444,184310,12862000100.0,0.0,0.0,0.357,2.94,adPrice,2010-07-05
128,VIC2010-07-02,VIC,12.142,12.142,12.142,12.054,12.206,139070,9518999600.0,0.0,0.0,0.0,0.0,adPrice,2010-07-02
129,VIC2010-07-01,VIC,12.322,12.142,12.322,12.054,12.223,186030,12752000000.0,0.0,0.0,-0.18,-1.46,adPrice,2010-07-01
130,VIC2010-06-30,VIC,11.966,12.322,12.322,11.878,12.198,187370,12817000400.0,0.0,0.0,0.088,0.72,adPrice,2010-06-30
131,VIC2010-06-29,VIC,12.054,12.234,12.234,11.966,12.216,137180,9397999600.0,0.0,0.0,0.268,2.24,adPrice,2010-06-29
132,VIC2010-06-28,VIC,11.7,11.966,12.054,11.7,12.038,119190,8046000100.0,0.0,0.0,0.266,2.27,adPrice,2010-06-28
133,VIC2010-06-25,VIC,11.878,11.7,12.054,11.7,11.825,229300,15205999600.0,0.0,0.0,-0.266,-2.22,adPrice,2010-06-25
134,VIC2010-06-24,VIC,12.054,11.966,12.234,11.966,12.129,147460,10030000100.0,0.0,0.0,-0.176,-1.45,adPrice,2010-06-24
135,VIC2010-06-23,VIC,12.054,12.142,12.142,11.966,12.125,105830,7196000300.0,0.0,0.0,0.0,0.0,adPrice,2010-06-23
136,VIC2010-06-22,VIC,11.7,12.142,12.142,11.7,12.109,210430,14289999900.0,0.0,0.0,0.264,2.22,adPrice,2010-06-22
137,VIC2010-06-21,VIC,11.966,11.878,12.054,11.7,12.006,183080,12325999600.0,0.0,0.0,0.178,1.52,adPrice,2010-06-21
138,VIC2010-06-18,VIC,11.7,11.7,11.7,11.7,11.693,160060,10494999600.0,0.0,0.0,0.176,1.53,adPrice,2010-06-18
139,VIC2010-06-17,VIC,11.347,11.524,11.524,11.259,11.486,96250,6200000000.0,0.0,0.0,0.0,0.0,adPrice,2010-06-17
140,VIC2010-06-16,VIC,11.524,11.524,11.7,11.436,11.633,212060,13834999800.0,0.0,0.0,-0.176,-1.5,adPrice,2010-06-16
141,VIC2010-06-15,VIC,11.7,11.7,11.878,11.613,11.782,165070,10906999800.0,0.0,0.0,-0.089,-0.75,adPrice,2010-06-15
142,VIC2010-06-14,VIC,11.7,11.789,11.878,11.7,11.869,184100,12254000100.0,0.0,0.0,0.089,0.76,adPrice,2010-06-14
143,VIC2010-06-11,VIC,11.436,11.7,11.789,11.436,11.742,144970,9546000400.0,0.0,0.0,0.264,2.31,adPrice,2010-06-11
144,VIC2010-06-10,VIC,10.99,11.436,11.524,10.99,11.484,152500,9820999700.0,0.0,0.0,0.357,3.22,adPrice,2010-06-10
145,VIC2010-06-09,VIC,11.17,11.079,11.613,10.902,11.21,215330,13537000400.0,0.0,0.0,-0.091,-0.81,adPrice,2010-06-09
146,VIC2010-06-08,VIC,10.99,11.17,11.524,10.99,11.327,148800,9452999700.0,0.0,0.0,-0.266,-2.33,adPrice,2010-06-08
147,VIC2010-06-07,VIC,11.524,11.436,11.7,11.436,11.602,175470,11416000500.0,0.0,0.0,-0.442,-3.72,adPrice,2010-06-07
148,VIC2010-06-04,VIC,11.878,11.878,12.054,11.789,11.988,166380,11185000400.0,150000.0,10049999900.0,-0.088,-0.74,adPrice,2010-06-04
149,VIC2010-06-03,VIC,12.142,11.966,12.142,11.878,12.083,130200,8823000100.0,0.0,0.0,0.177,1.5,adPrice,2010-06-03
150,VIC2010-06-02,VIC,11.347,11.789,11.789,11.079,11.474,159120,10238000100.0,0.0,0.0,0.353,3.09,adPrice,2010-06-02
151,VIC2010-06-01,VIC,11.347,11.436,11.7,11.259,11.498,190970,12314000400.0,0.0,0.0,-0.177,-1.52,adPrice,2010-06-01
152,VIC2010-05-31,VIC,11.789,11.613,11.878,11.524,11.715,85620,5624999900.0,0.0,0.0,-0.176,-1.49,adPrice,2010-05-31
153,VIC2010-05-28,VIC,11.878,11.789,11.878,11.613,11.836,129880,8620999700.0,0.0,0.0,0.442,3.9,adPrice,2010-05-28
154,VIC2010-05-27,VIC,11.524,11.347,11.524,10.99,11.332,140040,8899999700.0,0.0,0.0,0.177,1.58,adPrice,2010-05-27
155,VIC2010-05-26,VIC,11.17,11.17,11.347,11.079,11.209,126060,7923999700.0,0.0,0.0,0.18,1.64,adPrice,2010-05-26
156,VIC2010-05-25,VIC,11.17,10.99,11.347,10.814,11.102,224980,14007000100.0,34780.0,2243310080.0,0.088,0.81,adPrice,2010-05-25
157,VIC2010-05-24,VIC,10.902,10.902,10.902,10.548,10.839,100590,6113999900.0,0.0,0.0,0.354,3.36,adPrice,2010-05-24
158,VIC2010-05-21,VIC,10.195,10.548,10.637,10.195,10.513,121700,7175000100.0,0.0,0.0,-0.177,-1.65,adPrice,2010-05-21
159,VIC2010-05-20,VIC,10.195,10.725,10.814,10.195,10.605,149850,8912000000.0,0.0,0.0,0.0,0.0,adPrice,2010-05-20
160,VIC2010-05-19,VIC,11.079,10.725,11.347,10.725,10.908,172960,10581000200.0,0.0,0.0,-0.534,-4.74,adPrice,2010-05-19
161,VIC2010-05-18,VIC,11.259,11.259,11.347,10.814,11.27,114290,7223000100.0,0.0,0.0,0.089,0.8,adPrice,2010-05-18
162,VIC2010-05-17,VIC,11.7,11.17,11.7,10.99,11.317,165670,10513999900.0,0.0,0.0,-0.354,-3.07,adPrice,2010-05-17
163,VIC2010-05-14,VIC,11.436,11.524,11.7,11.347,11.562,164120,10641000400.0,0.0,0.0,0.088,0.77,adPrice,2010-05-14
164,VIC2010-05-13,VIC,11.524,11.436,11.7,11.347,11.543,193870,12549999600.0,0.0,0.0,-0.088,-0.76,adPrice,2010-05-13
165,VIC2010-05-12,VIC,11.878,11.524,11.878,11.524,11.675,256220,16775000100.0,0.0,0.0,-0.53,-4.4,adPrice,2010-05-12
166,VIC2010-05-11,VIC,12.234,12.054,12.234,11.789,12.079,268990,18219999200.0,0.0,0.0,0.0,0.0,adPrice,2010-05-11
167,VIC2010-05-10,VIC,12.764,12.054,12.764,12.054,12.393,265800,18473001000.0,0.0,0.0,-0.18,-1.47,adPrice,2010-05-10
168,VIC2010-05-07,VIC,12.411,12.234,12.411,12.054,12.402,316080,21983000600.0,0.0,0.0,0.334,2.81,adPrice,2010-05-07
169,VIC2010-05-06,VIC,11.9,11.9,12.199,11.798,12.018,256370,30634999800.0,0.0,0.0,-0.299,-2.45,adPrice,2010-05-06
170,VIC2010-05-05,VIC,12.199,12.199,12.3,12.0,12.24,206200,25094000600.0,0.0,0.0,0.401,3.4,adPrice,2010-05-05
171,VIC2010-05-04,VIC,11.798,11.798,11.798,11.798,11.869,52610,6208000000.0,360000.0,42480001000.0,0.498,4.41,adPrice,2010-05-04
172,VIC2010-04-29,VIC,11.198,11.3,11.3,11.101,11.268,84380,9452999700.0,0.0,0.0,0.199,1.79,adPrice,2010-04-29
173,VIC2010-04-28,VIC,11.101,11.101,11.3,10.802,11.111,128870,14236000300.0,0.0,0.0,0.0,0.0,adPrice,2010-04-28
174,VIC2010-04-27,VIC,10.898,11.101,11.198,10.898,11.075,139560,15367999500.0,20000.0,2220000000.0,0.203,1.86,adPrice,2010-04-27
175,VIC2010-04-26,VIC,10.898,10.898,11.0,10.7,10.982,93920,10254999600.0,0.0,0.0,0.4,3.81,adPrice,2010-04-26
176,VIC2010-04-22,VIC,10.4,10.498,10.498,10.299,10.54,143480,15034999800.0,0.0,0.0,0.499,4.99,adPrice,2010-04-22
177,VIC2010-04-21,VIC,9.949,9.999,10.1,9.898,10.055,223690,22363000800.0,0.0,0.0,0.101,1.02,adPrice,2010-04-21
178,VIC2010-04-20,VIC,9.551,9.898,9.898,9.551,9.914,128820,12698000400.0,250000.0,24374999000.0,0.148,1.52,adPrice,2010-04-20
179,VIC2010-04-19,VIC,9.898,9.75,9.999,9.75,9.89,86200,8477000200.0,0.0,0.0,-0.249,-2.49,adPrice,2010-04-19
180,VIC2010-04-16,VIC,9.999,9.999,10.1,9.898,10.063,75910,7594999800.0,750000.0,73500000000.0,0.0,0.0,adPrice,2010-04-16
181,VIC2010-04-15,VIC,9.699,9.999,9.999,9.699,9.915,159470,15720999900.0,0.0,0.0,0.448,4.69,adPrice,2010-04-15
182,VIC2010-04-14,VIC,9.551,9.551,9.699,9.551,9.693,71170,6858999800.0,38000.0,3609999870.0,-0.148,-1.53,adPrice,2010-04-14
183,VIC2010-04-13,VIC,9.649,9.699,9.8,9.649,9.782,70380,6845000200.0,250000.0,24249999400.0,0.0,0.0,adPrice,2010-04-13
