,id,symbol,open,close,high,low,average,volume,value,ptVolume,ptValue,change,percentage,object,tradingDate
3080,BVH2014-12-16,BVH,32.62,31.625,32.62,31.625,31.96,163260,5774351900.0,0.0,0.0,-0.995,-3.05,adPrice,2014-12-16
3081,BVH2014-12-15,BVH,33.431,32.62,33.612,32.528,32.891,272700,9927130100.0,0.0,0.0,-0.903,-2.69,adPrice,2014-12-15
3082,BVH2014-12-12,BVH,32.8,33.523,33.703,32.8,33.297,42970,1583494020.0,0.0,0.0,0.453,1.37,adPrice,2014-12-12
3083,BVH2014-12-11,BVH,33.341,33.07,33.703,32.8,33.253,141470,5205768200.0,0.0,0.0,-0.633,-1.88,adPrice,2014-12-11
3084,BVH2014-12-10,BVH,33.253,33.703,33.703,32.8,33.053,88120,3223729920.0,0.0,0.0,0.723,2.19,adPrice,2014-12-10
3085,BVH2014-12-09,BVH,33.431,32.98,33.975,32.98,33.35,132140,4876896300.0,0.0,0.0,-0.723,-2.15,adPrice,2014-12-09
3086,BVH2014-12-08,BVH,33.884,33.703,34.246,33.431,33.586,74370,2764323070.0,94000.0,3524999940.0,-0.181,-0.53,adPrice,2014-12-08
3087,BVH2014-12-05,BVH,33.884,33.884,34.335,33.795,34.075,87210,3288502020.0,0.0,0.0,0.0,0.0,adPrice,2014-12-05
3088,BVH2014-12-04,BVH,33.703,33.884,34.065,33.703,33.866,89590,3357675010.0,20000.0,702000000.0,0.181,0.54,adPrice,2014-12-04
3089,BVH2014-12-03,BVH,34.335,33.703,34.516,33.703,34.119,160770,6070200800.0,0.0,0.0,-0.632,-1.84,adPrice,2014-12-03
3090,BVH2014-12-02,BVH,33.884,34.335,34.426,33.884,34.155,262150,9910474800.0,0.0,0.0,0.089,0.26,adPrice,2014-12-02
3091,BVH2014-12-01,BVH,33.07,34.246,34.516,33.07,33.902,308140,11560185900.0,0.0,0.0,1.176,3.56,adPrice,2014-12-01
3092,BVH2014-11-28,BVH,33.523,33.07,33.523,33.07,33.297,138500,5103634900.0,0.0,0.0,-0.091,-0.27,adPrice,2014-11-28
3093,BVH2014-11-27,BVH,32.98,33.161,33.341,32.8,33.098,89570,3280882940.0,0.0,0.0,0.181,0.55,adPrice,2014-11-27
3094,BVH2014-11-26,BVH,33.884,32.98,34.155,32.891,33.586,329640,12252729300.0,0.0,0.0,-0.723,-2.15,adPrice,2014-11-26
3095,BVH2014-11-25,BVH,34.155,33.703,34.335,33.703,33.929,317870,11935161300.0,0.0,0.0,-0.272,-0.8,adPrice,2014-11-25
3096,BVH2014-11-24,BVH,34.065,33.975,34.516,33.975,34.028,137490,5178059800.0,0.0,0.0,-0.18,-0.53,adPrice,2014-11-24
3097,BVH2014-11-21,BVH,34.335,34.155,34.516,34.155,34.291,161130,6115426800.0,0.0,0.0,-0.18,-0.52,adPrice,2014-11-21
3098,BVH2014-11-20,BVH,34.516,34.335,34.516,34.155,34.199,339220,12839740400.0,0.0,0.0,0.18,0.53,adPrice,2014-11-20
3099,BVH2014-11-19,BVH,34.787,34.155,34.787,34.155,34.335,159770,6071946800.0,0.0,0.0,-0.271,-0.79,adPrice,2014-11-19
3100,BVH2014-11-18,BVH,34.878,34.426,34.878,34.426,34.544,135000,5161652200.0,0.0,0.0,-0.452,-1.3,adPrice,2014-11-18
3101,BVH2014-11-17,BVH,35.059,34.878,35.059,34.787,34.897,186340,7196185100.0,0.0,0.0,0.0,0.0,adPrice,2014-11-17
3102,BVH2014-11-14,BVH,34.97,34.878,34.97,34.246,34.642,238320,9137144800.0,0.0,0.0,-0.092,-0.26,adPrice,2014-11-14
3103,BVH2014-11-13,BVH,35.24,34.97,35.24,34.97,35.049,194960,7563464200.0,0.0,0.0,-0.089,-0.25,adPrice,2014-11-13
3104,BVH2014-11-12,BVH,34.787,35.059,35.148,34.787,34.941,131380,5080141800.0,0.0,0.0,0.272,0.78,adPrice,2014-11-12
3105,BVH2014-11-11,BVH,34.787,34.787,35.24,34.787,34.986,257600,9974598700.0,0.0,0.0,0.18,0.52,adPrice,2014-11-11
3106,BVH2014-11-10,BVH,34.516,34.607,35.419,34.516,34.842,144070,5555900900.0,0.0,0.0,0.091,0.26,adPrice,2014-11-10
3107,BVH2014-11-07,BVH,34.335,34.516,34.787,34.335,34.463,129210,4927762900.0,0.0,0.0,0.09,0.26,adPrice,2014-11-07
3108,BVH2014-11-06,BVH,34.516,34.426,35.148,34.335,34.479,200610,7654709200.0,0.0,0.0,0.0,0.0,adPrice,2014-11-06
3109,BVH2014-11-05,BVH,35.059,34.426,35.059,33.975,34.842,145240,5552856100.0,0.0,0.0,-0.27,-0.78,adPrice,2014-11-05
3110,BVH2014-11-04,BVH,35.059,34.696,35.33,34.696,34.842,193020,7442166800.0,0.0,0.0,-0.452,-1.29,adPrice,2014-11-04
3111,BVH2014-11-03,BVH,35.33,35.148,35.6,35.148,35.357,372350,14570028000.0,0.0,0.0,0.089,0.25,adPrice,2014-11-03
3112,BVH2014-10-31,BVH,34.065,35.059,35.419,34.065,34.941,235630,9111340000.0,0.0,0.0,0.994,2.92,adPrice,2014-10-31
3113,BVH2014-10-30,BVH,34.065,34.065,34.335,33.975,34.164,143690,5432274900.0,0.0,0.0,0.0,0.0,adPrice,2014-10-30
3114,BVH2014-10-29,BVH,33.975,34.065,34.426,33.884,34.046,508810,19172558800.0,0.0,0.0,0.181,0.53,adPrice,2014-10-29
3115,BVH2014-10-28,BVH,33.612,33.884,33.884,33.612,33.812,170420,6377474000.0,0.0,0.0,0.361,1.08,adPrice,2014-10-28
3116,BVH2014-10-27,BVH,34.607,33.523,34.696,33.523,34.037,178170,6710971900.0,0.0,0.0,-1.173,-3.38,adPrice,2014-10-27
3117,BVH2014-10-24,BVH,34.878,34.696,35.148,34.516,34.743,127520,4903711700.0,0.0,0.0,-0.363,-1.04,adPrice,2014-10-24
3118,BVH2014-10-23,BVH,35.6,35.059,35.6,34.97,35.113,150110,5833982000.0,0.0,0.0,-0.36,-1.02,adPrice,2014-10-23
3119,BVH2014-10-22,BVH,35.511,35.419,35.691,35.419,35.492,118410,4651705900.0,0.0,0.0,0.089,0.25,adPrice,2014-10-22
3120,BVH2014-10-21,BVH,35.781,35.33,35.781,34.97,35.202,162510,6330656800.0,0.0,0.0,0.0,0.0,adPrice,2014-10-21
3121,BVH2014-10-20,BVH,35.059,35.33,35.963,35.059,35.447,85640,3359641090.0,0.0,0.0,0.271,0.77,adPrice,2014-10-20
3122,BVH2014-10-17,BVH,35.511,35.059,35.6,35.059,35.257,425610,16607935500.0,0.0,0.0,-0.36,-1.02,adPrice,2014-10-17
3123,BVH2014-10-16,BVH,35.781,35.419,35.781,34.878,35.482,477550,18753861600.0,0.0,0.0,-0.544,-1.51,adPrice,2014-10-16
3124,BVH2014-10-15,BVH,36.142,35.963,36.324,35.781,35.971,179330,7138745900.0,0.0,0.0,-0.179,-0.5,adPrice,2014-10-15
3125,BVH2014-10-14,BVH,36.234,36.142,36.594,36.142,36.297,112440,4517193200.0,0.0,0.0,-0.182,-0.5,adPrice,2014-10-14
3126,BVH2014-10-13,BVH,36.324,36.324,36.594,36.052,36.314,195680,7865098800.0,0.0,0.0,-0.18,-0.49,adPrice,2014-10-13
3127,BVH2014-10-10,BVH,36.957,36.504,37.047,36.504,36.667,151960,6166869000.0,0.0,0.0,-0.453,-1.23,adPrice,2014-10-10
3128,BVH2014-10-09,BVH,37.047,36.957,37.408,36.957,36.947,181990,7469444100.0,0.0,0.0,0.092,0.25,adPrice,2014-10-09
3129,BVH2014-10-08,BVH,37.047,36.865,37.047,36.865,36.947,191850,7844365800.0,0.0,0.0,-0.182,-0.49,adPrice,2014-10-08
3130,BVH2014-10-07,BVH,37.228,37.047,37.228,36.865,37.037,365270,14973691900.0,0.0,0.0,-0.181,-0.49,adPrice,2014-10-07
3131,BVH2014-10-06,BVH,37.138,37.228,37.228,36.957,37.074,249120,10221985800.0,0.0,0.0,0.181,0.49,adPrice,2014-10-06
3132,BVH2014-10-03,BVH,37.047,37.047,37.408,36.957,37.145,233750,9608304600.0,0.0,0.0,-0.181,-0.49,adPrice,2014-10-03
3133,BVH2014-10-02,BVH,36.414,37.228,37.228,36.414,36.884,397890,16240205800.0,0.0,0.0,0.814,2.24,adPrice,2014-10-02
3134,BVH2014-10-01,BVH,36.685,36.414,36.865,36.414,36.604,266410,10793259000.0,0.0,0.0,0.09,0.25,adPrice,2014-10-01
3135,BVH2014-09-30,BVH,36.414,36.324,36.865,36.234,36.55,181610,7346659800.0,0.0,0.0,-0.18,-0.49,adPrice,2014-09-30
3136,BVH2014-09-29,BVH,36.865,36.504,36.957,36.414,36.64,165330,6703819800.0,0.0,0.0,-0.361,-0.98,adPrice,2014-09-29
3137,BVH2014-09-26,BVH,36.594,36.865,36.957,36.504,36.803,243350,9910759400.0,0.0,0.0,0.451,1.24,adPrice,2014-09-26
3138,BVH2014-09-25,BVH,35.963,36.414,36.504,35.781,36.142,252940,10116875300.0,0.0,0.0,0.451,1.25,adPrice,2014-09-25
3139,BVH2014-09-24,BVH,36.685,35.963,36.685,35.963,36.277,748270,30039363600.0,0.0,0.0,-1.084,-2.93,adPrice,2014-09-24
3140,BVH2014-09-23,BVH,36.234,37.047,37.228,36.234,36.974,53310,2181540100.0,0.0,0.0,0.723,1.99,adPrice,2014-09-23
3141,BVH2014-09-22,BVH,37.95,36.324,37.95,36.324,36.992,177400,7261995000.0,0.0,0.0,0.182,0.5,adPrice,2014-09-22
3142,BVH2014-09-19,BVH,38.492,36.142,38.583,36.142,36.514,3008040,121548456000.0,0.0,0.0,-2.441,-6.33,adPrice,2014-09-19
3143,BVH2014-09-18,BVH,39.667,38.583,39.667,38.402,39.062,139140,6015228900.0,0.0,0.0,-1.084,-2.73,adPrice,2014-09-18
3144,BVH2014-09-17,BVH,39.937,39.667,39.937,39.125,39.413,139920,6102754800.0,0.0,0.0,1.084,2.81,adPrice,2014-09-17
3145,BVH2014-09-16,BVH,40.209,38.583,40.661,38.041,38.926,365600,15751095300.0,0.0,0.0,-2.168,-5.32,adPrice,2014-09-16
3146,BVH2014-09-15,BVH,41.655,40.751,41.655,40.661,41.014,73490,3335763970.0,0.0,0.0,-1.174,-2.8,adPrice,2014-09-15
3147,BVH2014-09-12,BVH,41.836,41.925,41.925,41.565,41.718,88670,4093619970.0,0.0,0.0,0.36,0.87,adPrice,2014-09-12
3148,BVH2014-09-11,BVH,41.925,41.565,41.925,41.565,41.591,87370,4021615100.0,0.0,0.0,-0.36,-0.86,adPrice,2014-09-11
3149,BVH2014-09-10,BVH,40.841,41.925,41.925,40.3,41.148,140180,6384252900.0,0.0,0.0,0.812,1.98,adPrice,2014-09-10
3150,BVH2014-09-09,BVH,41.925,41.113,41.925,41.113,41.465,138150,6339804200.0,0.0,0.0,-0.812,-1.94,adPrice,2014-09-09
3151,BVH2014-09-08,BVH,41.744,41.925,41.925,41.565,41.763,127630,5898767900.0,0.0,0.0,0.451,1.09,adPrice,2014-09-08
3152,BVH2014-09-05,BVH,41.836,41.474,41.836,41.474,41.728,138550,6398533100.0,0.0,0.0,0.09,0.22,adPrice,2014-09-05
3153,BVH2014-09-04,BVH,41.021,41.384,41.836,41.021,41.51,141830,6516263900.0,0.0,0.0,-0.452,-1.08,adPrice,2014-09-04
3154,BVH2014-09-03,BVH,40.209,41.836,42.017,40.209,41.474,247700,11370201100.0,0.0,0.0,1.808,4.52,adPrice,2014-09-03
3155,BVH2014-08-29,BVH,39.937,40.028,40.028,39.576,39.856,227230,10023699500.0,0.0,0.0,0.0,0.0,adPrice,2014-08-29
3156,BVH2014-08-28,BVH,40.028,40.028,40.028,39.035,39.919,125840,5559951900.0,0.0,0.0,0.0,0.0,adPrice,2014-08-28
3157,BVH2014-08-27,BVH,40.3,40.028,40.48,39.305,39.821,96920,4271024900.0,0.0,0.0,-0.091,-0.23,adPrice,2014-08-27
