,id,symbol,open,close,high,low,average,volume,value,ptVolume,ptValue,change,percentage,object,tradingDate
47,VIC2018-10-24,VIC,98.0,98.8,99.5,97.5,98.98,681290,67434770000.0,400000.0,39959998000.0,-0.2,-0.2,adPrice,2018-10-24
48,VIC2018-10-23,VIC,98.1,99.0,99.0,96.5,98.27,608750,59819721000.0,0.0,0.0,-0.1,-0.1,adPrice,2018-10-23
49,VIC2018-10-22,VIC,98.1,99.1,99.6,97.1,99.17,536930,53249266000.0,320000.0,31749439500.0,0.0,0.0,adPrice,2018-10-22
50,VIC2018-10-19,VIC,96.5,99.1,99.1,96.5,98.45,915870,90170106000.0,0.0,0.0,0.0,0.0,adPrice,2018-10-19
51,VIC2018-10-18,VIC,98.5,99.1,99.2,98.0,98.91,896140,88638177000.0,607130.0,60061549000.0,0.1,0.1,adPrice,2018-10-18
52,VIC2018-10-17,VIC,98.6,99.0,99.6,98.2,98.75,1310430,129403822000.0,0.0,0.0,0.4,0.41,adPrice,2018-10-17
53,VIC2018-10-16,VIC,95.0,98.6,98.6,94.2,97.29,1290720,125578879000.0,3699398.0,353380008000.0,3.1,3.25,adPrice,2018-10-16
54,VIC2018-10-15,VIC,96.0,95.5,96.7,94.0,95.59,720500,68872905000.0,0.0,0.0,-0.5,-0.52,adPrice,2018-10-15
55,VIC2018-10-12,VIC,93.0,96.0,97.5,92.8,94.82,1735640,164565139000.0,97000.0,9218812900.0,3.0,3.23,adPrice,2018-10-12
56,VIC2018-10-11,VIC,92.0,93.0,94.4,89.9,91.93,3276160,301170983000.0,90000.0,8419999700.0,-3.6,-3.73,adPrice,2018-10-11
57,VIC2018-10-10,VIC,96.6,96.6,97.7,96.5,96.81,1213420,117466677000.0,0.0,0.0,0.0,0.0,adPrice,2018-10-10
58,VIC2018-10-09,VIC,96.6,96.6,97.3,96.1,96.74,944590,91382489000.0,0.0,0.0,0.0,0.0,adPrice,2018-10-09
59,VIC2018-10-08,VIC,97.6,96.6,98.3,96.4,97.39,1766100,171998888000.0,0.0,0.0,-1.9,-1.93,adPrice,2018-10-08
60,VIC2018-10-05,VIC,99.9,98.5,100.4,98.3,98.98,1868060,184907416000.0,9464842.0,952049990000.0,-2.1,-2.09,adPrice,2018-10-05
61,VIC2018-10-04,VIC,102.1,100.6,102.2,100.6,101.0,635150,64148402000.0,20000.0,2044000000.0,-1.6,-1.57,adPrice,2018-10-04
62,VIC2018-10-03,VIC,103.0,102.2,103.9,101.8,102.98,860380,88602673000.0,0.0,0.0,0.2,0.2,adPrice,2018-10-03
63,VIC2018-10-02,VIC,99.9,102.0,102.0,99.7,101.15,1206840,122067345000.0,0.0,0.0,3.5,3.55,adPrice,2018-10-02
64,VIC2018-10-01,VIC,99.9,98.5,102.5,98.5,100.48,1269410,127553618000.0,28750.0,2961250050.0,0.2,0.2,adPrice,2018-10-01
65,VIC2018-09-28,VIC,98.6,98.3,98.6,98.1,98.31,857910,84341645000.0,3574116.0,352407847000.0,-0.3,-0.3,adPrice,2018-09-28
66,VIC2018-09-27,VIC,99.0,98.6,99.2,98.5,98.74,497460,49120903000.0,998210.0,98525618000.0,-0.4,-0.4,adPrice,2018-09-27
67,VIC2018-09-26,VIC,99.2,99.0,99.3,99.0,99.11,505180,50067001000.0,0.0,0.0,-0.5,-0.5,adPrice,2018-09-26
68,VIC2018-09-25,VIC,99.6,99.5,99.6,99.2,99.44,426720,42432455000.0,0.0,0.0,-0.1,-0.1,adPrice,2018-09-25
69,VIC2018-09-24,VIC,98.6,99.6,100.3,98.6,99.53,323610,32207558700.0,1272900.0,126653546000.0,1.0,1.01,adPrice,2018-09-24
70,VIC2018-09-21,VIC,98.5,98.6,99.3,98.4,98.69,1584980,156418720000.0,20000.0,1980000000.0,0.1,0.1,adPrice,2018-09-21
71,VIC2018-09-20,VIC,98.2,98.5,99.5,98.2,98.46,449420,44249326000.0,3985170.0,392140718000.0,-0.1,-0.1,adPrice,2018-09-20
72,VIC2018-09-19,VIC,99.6,98.6,100.1,98.5,99.19,416470,41309790000.0,0.0,0.0,-1.0,-1.0,adPrice,2018-09-19
73,VIC2018-09-18,VIC,98.0,99.6,99.6,98.0,98.61,613160,60465889000.0,67160.0,6622916100.0,0.6,0.61,adPrice,2018-09-18
74,VIC2018-09-17,VIC,100.8,99.0,101.3,98.9,99.87,465650,46505660000.0,0.0,0.0,-2.0,-1.98,adPrice,2018-09-17
75,VIC2018-09-14,VIC,100.3,101.0,101.5,99.7,100.55,614370,61777064000.0,74000.0,7450690000.0,0.7,0.7,adPrice,2018-09-14
76,VIC2018-09-13,VIC,101.4,100.3,102.0,100.0,100.75,422540,42571379000.0,250000.0,25165000700.0,-1.1,-1.08,adPrice,2018-09-13
77,VIC2018-09-12,VIC,101.2,101.4,103.0,101.1,102.35,629760,64456290000.0,31320.0,3205633280.0,0.2,0.2,adPrice,2018-09-12
78,VIC2018-09-11,VIC,98.5,101.2,102.0,98.5,101.03,726370,73386443000.0,220000.0,22000001000.0,1.9,1.91,adPrice,2018-09-11
79,VIC2018-09-10,VIC,98.0,99.3,99.9,97.1,98.95,896450,88703099000.0,846000.0,82907996000.0,2.1,2.16,adPrice,2018-09-10
80,VIC2018-09-07,VIC,96.1,97.2,99.0,96.1,97.16,698830,67896611000.0,0.0,0.0,-0.8,-0.82,adPrice,2018-09-07
81,VIC2018-09-06,VIC,101.1,98.0,101.5,98.0,99.97,918940,91865612000.0,112060.0,11699063800.0,-3.5,-3.45,adPrice,2018-09-06
82,VIC2018-09-05,VIC,102.1,101.5,102.8,101.5,102.28,610500,62442869000.0,0.0,0.0,-0.6,-0.59,adPrice,2018-09-05
83,VIC2018-09-04,VIC,103.4,102.1,103.4,102.0,102.55,343190,35192578000.0,30000.0,3102000130.0,-1.3,-1.26,adPrice,2018-09-04
84,VIC2018-08-31,VIC,103.3,103.4,103.4,101.5,102.73,1811230,186059129000.0,0.0,0.0,0.0,0.0,adPrice,2018-08-31
85,VIC2018-08-30,VIC,103.0,103.4,103.5,102.5,103.01,1172570,120787321000.0,0.0,0.0,0.4,0.39,adPrice,2018-08-30
86,VIC2018-08-29,VIC,104.2,103.0,104.2,103.0,103.54,533720,55263715000.0,0.0,0.0,-1.2,-1.15,adPrice,2018-08-29
87,VIC2018-08-28,VIC,103.6,104.2,104.5,103.5,104.03,617620,64248242000.0,0.0,0.0,0.0,0.0,adPrice,2018-08-28
88,VIC2018-08-27,VIC,104.1,104.2,105.0,103.8,104.25,839360,87502045000.0,400000.0,41666400000.0,0.2,0.19,adPrice,2018-08-27
89,VIC2018-08-24,VIC,104.6,104.0,105.1,103.8,104.38,1261290,131656933000.0,420000.0,43763372000.0,-0.6,-0.57,adPrice,2018-08-24
90,VIC2018-08-23,VIC,104.0,104.6,105.9,104.0,104.93,1808380,189745775000.0,0.0,0.0,1.0,0.97,adPrice,2018-08-23
91,VIC2018-08-22,VIC,103.5,103.6,104.1,103.1,103.64,795470,82442453000.0,0.0,0.0,0.5,0.48,adPrice,2018-08-22
92,VIC2018-08-21,VIC,102.5,103.1,103.1,102.0,102.8,1041910,107106386000.0,0.0,0.0,0.5,0.49,adPrice,2018-08-21
93,VIC2018-08-20,VIC,102.0,102.6,103.2,102.0,102.57,1000000,102566969000.0,0.0,0.0,0.3,0.29,adPrice,2018-08-20
94,VIC2018-08-17,VIC,102.1,102.3,103.3,102.1,102.61,449530,46124290000.0,150000.0,15365250000.0,0.2,0.2,adPrice,2018-08-17
95,VIC2018-08-16,VIC,100.1,102.1,103.1,100.1,101.99,1225510,124990808000.0,0.0,0.0,0.2,0.2,adPrice,2018-08-16
96,VIC2018-08-15,VIC,103.3,101.9,104.3,101.9,102.83,644810,66304635000.0,0.0,0.0,-1.4,-1.36,adPrice,2018-08-15
97,VIC2018-08-14,VIC,102.8,103.3,104.6,101.8,102.5,1167680,119690215000.0,0.0,0.0,0.5,0.49,adPrice,2018-08-14
98,VIC2018-08-13,VIC,103.5,102.8,104.0,101.4,102.41,1730190,177192272000.0,200000.0,20570400800.0,-1.4,-1.34,adPrice,2018-08-13
99,VIC2018-08-10,VIC,104.0,104.2,105.8,101.0,102.9,1885210,193984643000.0,0.0,0.0,0.0,0.0,adPrice,2018-08-10
100,VIC2018-08-09,VIC,107.5,104.2,108.7,104.0,105.7,2819240,297989865000.0,300000.0,31499999200.0,-4.6,-4.23,adPrice,2018-08-09
101,VIC2018-08-08,VIC,109.7,108.8,110.9,108.6,109.61,1617710,177323196000.0,35000.0,3860499970.0,-1.5,-1.36,adPrice,2018-08-08
102,VIC2018-08-07,VIC,111.0,110.3,111.5,109.9,110.39,1103740,121838674000.0,7319630.0,761681540000.0,-1.2,-1.08,adPrice,2018-08-07
103,VIC2018-08-06,VIC,112.0,111.5,112.9,109.7,111.03,3669840,407461036000.0,4274900.0,444589605000.0,0.0,0.0,adPrice,2018-08-06
104,VIC2018-08-03,VIC,107.2,111.5,112.7,106.8,111.49,2531090,282180092000.0,200000.0,22400000000.0,4.8,4.5,adPrice,2018-08-03
105,VIC2018-08-02,VIC,106.5,106.7,107.4,106.2,106.78,1629230,173967852000.0,0.0,0.0,0.2,0.19,adPrice,2018-08-02
106,VIC2018-08-01,VIC,106.3,106.5,107.5,106.3,106.76,1267370,135301030000.0,2075000.0,234474996000.0,0.1,0.09,adPrice,2018-08-01
107,VIC2018-07-31,VIC,106.0,106.4,107.5,105.1,106.28,1902890,202248143000.0,0.0,0.0,0.0,0.0,adPrice,2018-07-31
108,VIC2018-07-30,VIC,106.9,106.4,106.9,105.6,106.3,1158200,123111752000.0,0.0,0.0,0.0,0.0,adPrice,2018-07-30
109,VIC2018-07-27,VIC,107.0,106.4,107.6,105.7,106.44,1187590,126408688000.0,0.0,0.0,0.4,0.38,adPrice,2018-07-27
110,VIC2018-07-26,VIC,105.3,106.0,106.0,104.4,105.18,1297470,136466997000.0,0.0,0.0,1.6,1.53,adPrice,2018-07-26
111,VIC2018-07-25,VIC,104.5,104.4,105.4,104.1,104.7,755570,79104909000.0,0.0,0.0,-0.1,-0.1,adPrice,2018-07-25
112,VIC2018-07-24,VIC,104.0,104.5,105.6,104.0,104.53,1493670,156132196000.0,2220000.0,244879999000.0,0.5,0.48,adPrice,2018-07-24
113,VIC2018-07-23,VIC,103.6,104.0,106.5,103.3,104.74,1255810,131538387000.0,625714.0,64823972000.0,0.4,0.39,adPrice,2018-07-23
114,VIC2018-07-20,VIC,103.5,103.6,105.0,103.5,104.09,2187590,227700720000.0,2000000.0,222000005000.0,-1.4,-1.33,adPrice,2018-07-20
115,VIC2018-07-19,VIC,105.0,105.0,105.0,103.0,104.16,2857260,297621881000.0,0.0,0.0,0.0,0.0,adPrice,2018-07-19
116,VIC2018-07-18,VIC,102.5,105.0,105.0,102.5,103.65,1918790,198887358000.0,0.0,0.0,1.0,0.96,adPrice,2018-07-18
117,VIC2018-07-17,VIC,101.0,104.0,104.1,100.0,102.54,1207830,123851170000.0,0.0,0.0,1.5,1.46,adPrice,2018-07-17
118,VIC2018-07-16,VIC,103.5,102.5,103.5,101.0,102.47,1073340,109980795000.0,5850000.0,576225020000.0,-0.5,-0.49,adPrice,2018-07-16
119,VIC2018-07-13,VIC,104.2,103.0,104.2,102.0,103.34,564040,58286072000.0,0.0,0.0,0.0,0.0,adPrice,2018-07-13
120,VIC2018-07-12,VIC,104.9,103.0,104.9,101.0,103.83,357710,37139784000.0,0.0,0.0,-1.5,-1.44,adPrice,2018-07-12
121,VIC2018-07-11,VIC,101.0,104.5,104.5,100.0,102.54,840120,86147670000.0,0.0,0.0,1.5,1.46,adPrice,2018-07-11
122,VIC2018-07-10,VIC,105.0,103.0,106.5,102.5,103.66,795030,82415346000.0,0.0,0.0,-2.0,-1.9,adPrice,2018-07-10
123,VIC2018-07-09,VIC,106.0,105.0,107.3,104.5,105.81,701990,74280714000.0,0.0,0.0,-1.2,-1.13,adPrice,2018-07-09
124,VIC2018-07-06,VIC,104.1,106.2,106.9,101.8,105.36,1431620,150828876000.0,0.0,0.0,-0.3,-0.28,adPrice,2018-07-06
125,VIC2018-07-05,VIC,104.0,106.5,107.3,103.0,105.85,1420080,150313370000.0,0.0,0.0,1.5,1.43,adPrice,2018-07-05
126,VIC2018-07-04,VIC,99.5,105.0,106.2,97.0,103.41,1971010,203829068000.0,0.0,0.0,5.3,5.32,adPrice,2018-07-04
127,VIC2018-07-03,VIC,106.0,99.7,107.0,99.7,101.55,3208300,325795873000.0,0.0,0.0,-7.5,-7.0,adPrice,2018-07-03
128,VIC2018-07-02,VIC,106.0,107.2,108.5,106.0,107.25,953200,102230360000.0,0.0,0.0,-0.3,-0.28,adPrice,2018-07-02
129,VIC2018-06-29,VIC,105.1,107.5,107.8,105.1,107.41,2967850,318774936000.0,0.0,0.0,0.0,0.0,adPrice,2018-06-29
130,VIC2018-06-28,VIC,105.0,107.5,110.7,105.0,107.19,1193310,127909102000.0,0.0,0.0,4.029,3.89,adPrice,2018-06-28
131,VIC2018-06-27,VIC,102.149,103.471,103.967,101.653,103.116,1177710,146945835000.0,0.0,0.0,1.322,1.29,adPrice,2018-06-27
132,VIC2018-06-26,VIC,100.0,102.149,102.397,99.587,101.438,762320,93565305000.0,0.0,0.0,-0.082,-0.08,adPrice,2018-06-26
133,VIC2018-06-25,VIC,103.306,102.231,103.306,101.653,102.413,562650,69723431000.0,0.0,0.0,0.743,0.73,adPrice,2018-06-25
134,VIC2018-06-22,VIC,103.223,101.488,103.223,101.488,101.752,461620,56834671000.0,0.0,0.0,-0.991,-0.97,adPrice,2018-06-22
135,VIC2018-06-21,VIC,103.306,102.479,103.719,100.992,102.752,1700320,211400557000.0,0.0,0.0,-0.827,-0.8,adPrice,2018-06-21
136,VIC2018-06-20,VIC,101.653,103.306,103.306,100.826,102.074,872130,107712578000.0,0.0,0.0,1.653,1.63,adPrice,2018-06-20
137,VIC2018-06-19,VIC,100.413,101.653,101.983,96.694,99.826,2024310,244509393000.0,0.0,0.0,-0.33,-0.32,adPrice,2018-06-19
138,VIC2018-06-18,VIC,102.066,101.983,104.05,101.24,101.926,1411490,174078231000.0,0.0,0.0,-0.083,-0.08,adPrice,2018-06-18
139,VIC2018-06-15,VIC,104.132,102.066,104.793,102.066,102.364,4770820,590932610000.0,1500000.0,189299999000.0,-2.066,-1.98,adPrice,2018-06-15
140,VIC2018-06-14,VIC,106.446,104.132,106.446,103.306,104.421,1578250,199415464000.0,140000.0,17999800300.0,-1.653,-1.56,adPrice,2018-06-14
141,VIC2018-06-13,VIC,100.826,105.785,105.785,100.826,104.19,1823230,229846401000.0,539870.0,66134073000.0,2.975,2.89,adPrice,2018-06-13
142,VIC2018-06-12,VIC,99.174,102.81,102.975,99.174,101.504,2086270,256238748000.0,2000000.0,249999999000.0,0.083,0.08,adPrice,2018-06-12
143,VIC2018-06-11,VIC,102.479,102.727,103.388,101.24,102.537,1434380,177960862000.0,18800056.0,2293606910000.0,0.082,0.08,adPrice,2018-06-11
144,VIC2018-06-08,VIC,101.818,102.645,103.14,100.826,102.165,902860,111610429000.0,0.0,0.0,0.0,0.0,adPrice,2018-06-08
145,VIC2018-06-07,VIC,103.223,102.645,103.636,101.818,103.0,1475370,183872733000.0,247990.0,30952306700.0,0.083,0.08,adPrice,2018-06-07
146,VIC2018-06-06,VIC,99.174,102.562,102.81,97.273,101.281,2053160,251615642000.0,0.0,0.0,2.479,2.48,adPrice,2018-06-06
147,VIC2018-06-05,VIC,99.174,100.083,101.24,98.016,99.554,996780,120069939000.0,17500000.0,2082499990000.0,0.909,0.92,adPrice,2018-06-05
148,VIC2018-06-04,VIC,98.347,99.174,99.256,97.934,98.843,901540,107827298000.0,0.0,0.0,0.827,0.84,adPrice,2018-06-04
149,VIC2018-06-01,VIC,95.372,98.347,99.174,94.215,96.975,4227700,496069607000.0,100000.0,11733799900.0,2.479,2.59,adPrice,2018-06-01
150,VIC2018-05-31,VIC,92.397,95.868,96.694,90.083,94.174,5567040,634357420000.0,0.0,0.0,4.132,4.5,adPrice,2018-05-31
151,VIC2018-05-30,VIC,90.992,91.736,93.802,87.521,90.463,1827510,200040071000.0,109520.0,11988059100.0,0.827,0.91,adPrice,2018-05-30
152,VIC2018-05-29,VIC,87.851,90.909,92.149,87.686,89.777,1698700,184522719000.0,121450.0,13272784900.0,-0.827,-0.9,adPrice,2018-05-29
153,VIC2018-05-28,VIC,84.959,91.736,91.736,84.711,89.322,3154610,340952809000.0,52770.0,5255892000.0,3.306,3.74,adPrice,2018-05-28
154,VIC2018-05-25,VIC,86.033,88.43,91.405,82.645,87.843,2656380,282356122000.0,1000000.0,109999997000.0,2.397,2.79,adPrice,2018-05-25
155,VIC2018-05-24,VIC,85.124,86.033,86.777,83.636,84.868,3032350,311391846000.0,125480.0,12905367600.0,0.909,1.07,adPrice,2018-05-24
156,VIC2018-05-23,VIC,83.554,85.124,87.851,81.818,83.843,2360420,239474524000.0,3000000.0,330000007000.0,-2.81,-3.2,adPrice,2018-05-23
157,VIC2018-05-22,VIC,91.57,87.934,94.215,87.934,89.81,2590430,281514508000.0,2000000.0,230000001000.0,-6.611,-6.99,adPrice,2018-05-22
158,VIC2018-05-21,VIC,101.653,94.545,101.653,94.545,97.835,2255860,267056792000.0,0.0,0.0,-7.108,-6.99,adPrice,2018-05-21
159,VIC2018-05-18,VIC,100.826,101.653,103.306,99.587,101.289,1523270,186685506000.0,0.0,0.0,0.0,0.0,adPrice,2018-05-18
160,VIC2018-05-17,VIC,107.438,101.653,107.438,101.24,103.421,1772650,221829104000.0,20000.0,2460000000.0,-5.785,-5.38,adPrice,2018-05-17
161,VIC2018-05-16,VIC,109.091,107.438,109.091,105.785,107.595,879210,114463523000.0,0.0,0.0,-1.653,-1.52,adPrice,2018-05-16
162,VIC2018-05-15,VIC,110.661,109.091,111.405,109.091,110.76,1713520,229651333000.0,0.0,0.0,0.0,0.0,adPrice,2018-05-15
163,VIC2018-05-14,VIC,103.306,109.091,109.091,103.306,105.595,2365670,302269727000.0,20000.0,2480000000.0,6.612,6.45,adPrice,2018-05-14
164,VIC2018-05-11,VIC,99.256,102.479,102.479,98.347,100.76,1349320,164506092000.0,787000.0,94928978000.0,2.892,2.9,adPrice,2018-05-11
165,VIC2018-05-10,VIC,101.488,99.587,101.488,99.174,100.372,1783310,216581997000.0,7293432.0,885780050000.0,-1.983,-1.95,adPrice,2018-05-10
166,VIC2018-05-09,VIC,101.322,101.57,101.818,100.661,101.355,1685960,206759559000.0,0.0,0.0,-0.827,-0.81,adPrice,2018-05-09
167,VIC2018-05-08,VIC,102.975,102.397,103.223,101.818,102.339,1263540,156470198000.0,0.0,0.0,-0.578,-0.56,adPrice,2018-05-08
168,VIC2018-05-07,VIC,102.066,102.975,103.306,102.066,102.793,1059820,131820888000.0,0.0,0.0,0.082,0.08,adPrice,2018-05-07
169,VIC2018-05-04,VIC,100.496,102.893,103.388,99.174,102.198,3214170,397457654000.0,0.0,0.0,1.24,1.22,adPrice,2018-05-04
170,VIC2018-05-03,VIC,101.653,101.653,104.215,100.826,102.595,4728270,586990810000.0,0.0,0.0,-1.653,-1.6,adPrice,2018-05-03
171,VIC2018-05-02,VIC,104.132,103.306,104.132,99.174,102.182,5204200,643443130000.0,0.0,0.0,-0.826,-0.79,adPrice,2018-05-02
172,VIC2018-04-27,VIC,101.405,104.132,104.545,100.826,103.132,3015830,376335237000.0,0.0,0.0,-0.827,-0.79,adPrice,2018-04-27
173,VIC2018-04-26,VIC,104.793,104.959,104.959,101.57,103.174,6434440,803275600000.0,120000.0,15022399500.0,0.0,0.0,adPrice,2018-04-26
174,VIC2018-04-24,VIC,99.174,104.959,105.455,97.686,103.884,8719000,1095943000000.0,0.0,0.0,3.141,3.08,adPrice,2018-04-24
175,VIC2018-04-23,VIC,102.479,101.818,103.967,101.488,102.207,4834080,597820240000.0,0.0,0.0,0.165,0.16,adPrice,2018-04-23
176,VIC2018-04-20,VIC,99.917,101.653,102.893,94.132,98.959,4165000,498717065000.0,0.0,0.0,1.736,1.74,adPrice,2018-04-20
177,VIC2018-04-19,VIC,106.281,99.917,106.612,99.917,101.645,5509300,677571920000.0,0.0,0.0,-7.438,-6.93,adPrice,2018-04-19
178,VIC2018-04-18,VIC,108.264,107.355,109.091,107.355,107.669,2306360,300467257000.0,148885.0,19503935500.0,-0.083,-0.08,adPrice,2018-04-18
179,VIC2018-04-17,VIC,107.438,107.438,109.091,105.372,107.405,2303090,299307106000.0,81820.0,9793854500.0,1.074,1.01,adPrice,2018-04-17
