,ACB,BCM,BHN,BID,BVH,CTG,DXG,EIB,FPT,GAS,GEX,GVR,HCM,HDB,HPG,HSG,HVN,KBC,KDC,KDH,LPB,MBB,MSB,MSN,MWG,NVL,OCB,PDR,PLX,PNJ,POW,REE,SAB,SHP,SSB,SSI,STB,TCB,TPB,VCB,VCG,VCI,VGC,VHM,VIB,VIC,VJC,VNM,VPB,VRE,^VNINDEX
2021-07-21,1.145040060926487,0.9599445371820878,0.5384989824883359,1.3234306858204186,1.3247467496104774,1.2923368957580408,1.3557866081752186,0.3235859438377052,1.0062613217763872,1.1222431840743368,0.9057227486436725,1.0639575444751528,1.4915640771674545,1.1321548965127595,1.1262046181021959,1.2891109877342608,1.0694454014480366,1.0972647045286383,0.6481040274064092,0.7942863164575781,1.195603821034437,1.2346364701796781,0.39764460346939384,0.8719850022400752,1.1038123445345271,0.22435690159511018,0.28992232969293347,0.40711703541936484,0.977632609526601,1.1710350662078624,1.124277701734279,0.7710617284933753,0.7862712880629701,0.26445300341274836,0.052164293969739865,1.5132727778020698,1.2926236990558806,1.2808972289945064,0.9651590257308482,1.0442685820893602,0.27391649996506684,1.2358754399104797,0.6697651460065177,1.14956311194846,1.0526639512364264,1.0314649950740644,0.6210245171753013,0.8588341641889956,1.287665615530216,1.2323490640480983,1.0000000000000002
