|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode|companyId
10|2016-02-16T00:00:00|3.0|130.0|HOSTC|2015-12-31T00:00:00|VIC11320ANNUAL31-DEC-15VN1|11320|Trả trước cho người bán|VN|1|2017-03-29T00:00:00|6695026549290|ANNUAL|3|VIC|
11|2016-02-16T00:00:00|3.0|140.0|HOSTC|2015-12-31T00:00:00|VIC11330ANNUAL31-DEC-15VN1|11330|Phải thu nội bộ ngắn hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
12|2016-02-16T00:00:00|3.0|150.0|HOSTC|2015-12-31T00:00:00|VIC11340ANNUAL31-DEC-15VN1|11340|Phải thu theo tiến độ kế hoạch hợp đồng xây dựng|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
13|2016-02-16T00:00:00|3.0|155.0|HOSTC|2015-12-31T00:00:00|VIC11345ANNUAL31-DEC-15VN1|11345|Phải thu về cho vay ngắn hạn|VN|1|2017-03-29T00:00:00|1763123912802|ANNUAL|3|VIC|
14|2016-02-16T00:00:00|3.0|160.0|HOSTC|2015-12-31T00:00:00|VIC11350ANNUAL31-DEC-15VN1|11350|Các khoản phải thu khác|VN|1|2017-03-29T00:00:00|3072305532703|ANNUAL|3|VIC|
15|2016-02-16T00:00:00|3.0|210.0|HOSTC|2015-12-31T00:00:00|VIC11390ANNUAL31-DEC-15VN1|11390|Dự phòng phải thu ngắn hạn khó đòi|VN|1|2017-03-29T00:00:00|-214577340741|ANNUAL|3|VIC|
16|2016-02-16T00:00:00|3.0|215.0|HOSTC|2015-12-31T00:00:00|VIC611530ANNUAL31-DEC-15VN1|611530|Tài sản thiếu chờ xử lý|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
17|2016-02-16T00:00:00|2.0|220.0|HOSTC|2015-12-31T00:00:00|VIC11400ANNUAL31-DEC-15VN1|11400|Hàng tồn kho|VN|1|2017-03-29T00:00:00|28027417689166|ANNUAL|3|VIC|
18|2016-02-16T00:00:00|3.0|230.0|HOSTC|2015-12-31T00:00:00|VIC11410ANNUAL31-DEC-15VN1|11410|Hàng tồn kho|VN|1|2017-03-29T00:00:00|28085895835621|ANNUAL|3|VIC|
19|2016-02-16T00:00:00|3.0|360.0|HOSTC|2015-12-31T00:00:00|VIC11490ANNUAL31-DEC-15VN1|11490|Dự phòng giảm giá hàng tồn kho|VN|1|2017-03-29T00:00:00|-58478146455|ANNUAL|3|VIC|
20|2016-02-16T00:00:00|2.0|370.0|HOSTC|2015-12-31T00:00:00|VIC11500ANNUAL31-DEC-15VN1|11500|Tài sản ngắn hạn khác|VN|1|2017-03-29T00:00:00|7742629256210|ANNUAL|3|VIC|
21|2016-02-16T00:00:00|3.0|380.0|HOSTC|2015-12-31T00:00:00|VIC11510ANNUAL31-DEC-15VN1|11510|Chi phí trả trước ngắn hạn|VN|1|2017-03-29T00:00:00|1548029401201|ANNUAL|3|VIC|
22|2016-02-16T00:00:00|3.0|390.0|HOSTC|2015-12-31T00:00:00|VIC11520ANNUAL31-DEC-15VN1|11520|Thuế GTGT được khấu trừ|VN|1|2017-03-29T00:00:00|660027543114|ANNUAL|3|VIC|
23|2016-02-16T00:00:00|3.0|400.0|HOSTC|2015-12-31T00:00:00|VIC11540ANNUAL31-DEC-15VN1|11540|Thuế và các khoản khác phải thu Nhà nước|VN|1|2017-03-29T00:00:00|23050885079|ANNUAL|3|VIC|
24|2016-02-16T00:00:00|3.0|405.0|HOSTC|2015-12-31T00:00:00|VIC11570ANNUAL31-DEC-15VN1|11570|Giao dịch mua bán lại trái phiếu chính phủ|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
25|2016-02-16T00:00:00|3.0|410.0|HOSTC|2015-12-31T00:00:00|VIC11580ANNUAL31-DEC-15VN1|11580|Tài sản ngắn hạn khác|VN|1|2017-03-29T00:00:00|5511521426816|ANNUAL|3|VIC|
26|2016-02-16T00:00:00|1.0|420.0|HOSTC|2015-12-31T00:00:00|VIC12000ANNUAL31-DEC-15VN1|12000|Tài sản dài hạn|VN|1|2017-03-29T00:00:00|77854737886022|ANNUAL|3|VIC|
27|2016-02-16T00:00:00|2.0|430.0|HOSTC|2015-12-31T00:00:00|VIC12100ANNUAL31-DEC-15VN1|12100|Các khoản phải thu dài hạn|VN|1|2017-03-29T00:00:00|254324078479|ANNUAL|3|VIC|
28|2016-02-16T00:00:00|3.0|440.0|HOSTC|2015-12-31T00:00:00|VIC12110ANNUAL31-DEC-15VN1|12110|Phải thu dài hạn của khách hàng|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
29|2016-02-16T00:00:00|3.0|445.0|HOSTC|2015-12-31T00:00:00|VIC12111ANNUAL31-DEC-15VN1|12111|Trả trước dài hạn người bán|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
30|2016-02-16T00:00:00|3.0|450.0|HOSTC|2015-12-31T00:00:00|VIC12120ANNUAL31-DEC-15VN1|12120|Vốn kinh doanh ở đơn vị trực thuộc|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
31|2016-02-16T00:00:00|3.0|460.0|HOSTC|2015-12-31T00:00:00|VIC12130ANNUAL31-DEC-15VN1|12130|Phải thu dài hạn nội bộ|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
32|2016-02-16T00:00:00|3.0|465.0|HOSTC|2015-12-31T00:00:00|VIC12140ANNUAL31-DEC-15VN1|12140|Phải thu về cho vay dài hạn|VN|1|2017-03-29T00:00:00|62559839165|ANNUAL|3|VIC|
33|2016-02-16T00:00:00|3.0|470.0|HOSTC|2015-12-31T00:00:00|VIC12180ANNUAL31-DEC-15VN1|12180|Phải thu dài hạn khác|VN|1|2017-03-29T00:00:00|191764239314|ANNUAL|3|VIC|
34|2016-02-16T00:00:00|3.0|520.0|HOSTC|2015-12-31T00:00:00|VIC12190ANNUAL31-DEC-15VN1|12190|Dự phòng phải thu dài hạn khó đòi|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
35|2016-02-16T00:00:00|2.0|530.0|HOSTC|2015-12-31T00:00:00|VIC12200ANNUAL31-DEC-15VN1|12200|Tài sản cố định|VN|1|2017-03-29T00:00:00|19837150938774|ANNUAL|3|VIC|
36|2016-02-16T00:00:00|3.0|540.0|HOSTC|2015-12-31T00:00:00|VIC12210ANNUAL31-DEC-15VN1|12210|Tài sản cố định hữu hình|VN|1|2017-03-29T00:00:00|19114346085751|ANNUAL|3|VIC|
37|2016-02-16T00:00:00|4.0|550.0|HOSTC|2015-12-31T00:00:00|VIC12220ANNUAL31-DEC-15VN1|12220|Nguyên giá|VN|1|2017-03-29T00:00:00|22037695324834|ANNUAL|3|VIC|
38|2016-02-16T00:00:00|4.0|630.0|HOSTC|2015-12-31T00:00:00|VIC12230ANNUAL31-DEC-15VN1|12230|Giá trị hao mòn luỹ kế|VN|1|2017-03-29T00:00:00|-2923349239083|ANNUAL|3|VIC|
39|2016-02-16T00:00:00|3.0|700.0|HOSTC|2015-12-31T00:00:00|VIC12240ANNUAL31-DEC-15VN1|12240|Tài sản cố định thuê tài chính|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
40|2016-02-16T00:00:00|4.0|710.0|HOSTC|2015-12-31T00:00:00|VIC12250ANNUAL31-DEC-15VN1|12250|Nguyên giá|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
41|2016-02-16T00:00:00|4.0|780.0|HOSTC|2015-12-31T00:00:00|VIC12260ANNUAL31-DEC-15VN1|12260|Giá trị hao mòn luỹ kế|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
42|2016-02-16T00:00:00|3.0|850.0|HOSTC|2015-12-31T00:00:00|VIC12270ANNUAL31-DEC-15VN1|12270|Tài sản cố định vô hình|VN|1|2017-03-29T00:00:00|722804853023|ANNUAL|3|VIC|
43|2016-02-16T00:00:00|4.0|860.0|HOSTC|2015-12-31T00:00:00|VIC12280ANNUAL31-DEC-15VN1|12280|Nguyên giá|VN|1|2017-03-29T00:00:00|865235746007|ANNUAL|3|VIC|
44|2016-02-16T00:00:00|4.0|930.0|HOSTC|2015-12-31T00:00:00|VIC12290ANNUAL31-DEC-15VN1|12290|Giá trị hao mòn luỹ kế|VN|1|2017-03-29T00:00:00|-142430892984|ANNUAL|3|VIC|
45|2016-02-16T00:00:00|3.0|990.0|HOSTC|2015-12-31T00:00:00|VIC12300ANNUAL31-DEC-15VN1|12300|Chi phí xây dựng cơ bản dở dang (trước 2015)|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
46|2016-02-16T00:00:00|2.0|1000.0|HOSTC|2015-12-31T00:00:00|VIC12400ANNUAL31-DEC-15VN1|12400|Bất động sản đầu tư|VN|1|2017-03-29T00:00:00|16827664243533|ANNUAL|3|VIC|
47|2016-02-16T00:00:00|3.0|1010.0|HOSTC|2015-12-31T00:00:00|VIC12410ANNUAL31-DEC-15VN1|12410|Nguyên giá|VN|1|2017-03-29T00:00:00|18192494564257|ANNUAL|3|VIC|
48|2016-02-16T00:00:00|3.0|1060.0|HOSTC|2015-12-31T00:00:00|VIC12420ANNUAL31-DEC-15VN1|12420|Giá trị hao mòn luỹ kế|VN|1|2017-03-29T00:00:00|-1364830320724|ANNUAL|3|VIC|
49|2016-02-16T00:00:00|2.0|1100.0|HOSTC|2015-12-31T00:00:00|VIC12440ANNUAL31-DEC-15VN1|12440|Tài sản dở dang dài hạn|VN|1|2017-03-29T00:00:00|18115293364854|ANNUAL|3|VIC|
50|2016-02-16T00:00:00|3.0|1110.0|HOSTC|2015-12-31T00:00:00|VIC12450ANNUAL31-DEC-15VN1|12450|Chi phí sản xuất, kinh doanh dở dang dài hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
51|2016-02-16T00:00:00|3.0|1120.0|HOSTC|2015-12-31T00:00:00|VIC12460ANNUAL31-DEC-15VN1|12460|Chi phí xây dựng cơ bản dở dang |VN|1|2017-03-29T00:00:00|18115293364854|ANNUAL|3|VIC|
52|2016-02-16T00:00:00|2.0|1160.0|HOSTC|2015-12-31T00:00:00|VIC12500ANNUAL31-DEC-15VN1|12500|Các khoản đầu tư tài chính dài hạn|VN|1|2017-03-29T00:00:00|9597557595727|ANNUAL|3|VIC|
53|2016-02-16T00:00:00|3.0|1170.0|HOSTC|2015-12-31T00:00:00|VIC12510ANNUAL31-DEC-15VN1|12510|Đầu tư vào công ty con|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
54|2016-02-16T00:00:00|3.0|1180.0|HOSTC|2015-12-31T00:00:00|VIC12520ANNUAL31-DEC-15VN1|12520|Đầu tư vào công ty liên kết, liên doanh|VN|1|2017-03-29T00:00:00|6715538162046|ANNUAL|3|VIC|
55|2016-02-16T00:00:00|3.0|1190.0|HOSTC|2015-12-31T00:00:00|VIC12580ANNUAL31-DEC-15VN1|12580|Đầu tư dài hạn khác|VN|1|2017-03-29T00:00:00|2882019433681|ANNUAL|3|VIC|
56|2016-02-16T00:00:00|3.0|1250.0|HOSTC|2015-12-31T00:00:00|VIC12590ANNUAL31-DEC-15VN1|12590|Dự phòng giảm giá đầu tư tài chính dài hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
57|2016-02-16T00:00:00|3.0|1255.0|HOSTC|2015-12-31T00:00:00|VIC12595ANNUAL31-DEC-15VN1|12595|Đầu tư dài hạn giữ đến ngày đáo hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
58|2016-02-16T00:00:00|2.0|1260.0|HOSTC|2015-12-31T00:00:00|VIC12600ANNUAL31-DEC-15VN1|12600|Tài sản dài hạn khác|VN|1|2017-03-29T00:00:00|13222747664655|ANNUAL|3|VIC|
59|2016-02-16T00:00:00|3.0|1270.0|HOSTC|2015-12-31T00:00:00|VIC12610ANNUAL31-DEC-15VN1|12610|Chi phí trả trước dài hạn|VN|1|2017-03-29T00:00:00|1437896150549|ANNUAL|3|VIC|
60|2016-02-16T00:00:00|3.0|1330.0|HOSTC|2015-12-31T00:00:00|VIC12620ANNUAL31-DEC-15VN1|12620|Tài sản thuế thu nhập hoãn lại|VN|1|2017-03-29T00:00:00|170157957461|ANNUAL|3|VIC|
61|2016-02-16T00:00:00|3.0|1335.0|HOSTC|2015-12-31T00:00:00|VIC12630ANNUAL31-DEC-15VN1|12630|Thiết bị, vật tư, phụ tùng thay thế dài hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
62|2016-02-16T00:00:00|3.0|1340.0|HOSTC|2015-12-31T00:00:00|VIC12680ANNUAL31-DEC-15VN1|12680|Tài sản dài hạn khác|VN|1|2017-03-29T00:00:00|3000000000000|ANNUAL|3|VIC|
63|2016-02-16T00:00:00|3.0|1342.0|HOSTC|2015-12-31T00:00:00|VIC12690ANNUAL31-DEC-15VN1|12690|Lợi thế thương mại|VN|1|2017-03-29T00:00:00|8614693556645|ANNUAL|3|VIC|
64|2016-02-16T00:00:00|2.0|1345.0|HOSTC|2015-12-31T00:00:00|VIC412541ANNUAL31-DEC-15VN1|412541|Lợi thế thương mại (trước 2015)|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
65|2016-02-16T00:00:00|0.0|1350.0|HOSTC|2015-12-31T00:00:00|VIC12700ANNUAL31-DEC-15VN1|12700|TỔNG CỘNG TÀI SẢN|VN|1|2017-03-29T00:00:00|145554357551975|ANNUAL|3|VIC|
66|2016-02-16T00:00:00|1.0|1360.0|HOSTC|2015-12-31T00:00:00|VIC13000ANNUAL31-DEC-15VN1|13000|Nợ phải trả|VN|1|2017-03-29T00:00:00|107969432655182|ANNUAL|3|VIC|
67|2016-02-16T00:00:00|2.0|1370.0|HOSTC|2015-12-31T00:00:00|VIC13100ANNUAL31-DEC-15VN1|13100|Nợ ngắn hạn|VN|1|2017-03-29T00:00:00|64900384271695|ANNUAL|3|VIC|
68|2016-02-16T00:00:00|3.0|1380.0|HOSTC|2015-12-31T00:00:00|VIC13110ANNUAL31-DEC-15VN1|13110|Vay và nợ ngắn hạn|VN|1|2017-03-29T00:00:00|1424617794094|ANNUAL|3|VIC|
69|2016-02-16T00:00:00|3.0|1410.0|HOSTC|2015-12-31T00:00:00|VIC13120ANNUAL31-DEC-15VN1|13120|Phải trả người bán|VN|1|2017-03-29T00:00:00|5712772636664|ANNUAL|3|VIC|
70|2016-02-16T00:00:00|3.0|1420.0|HOSTC|2015-12-31T00:00:00|VIC13130ANNUAL31-DEC-15VN1|13130|Người mua trả tiền trước|VN|1|2017-03-29T00:00:00|20221096466017|ANNUAL|3|VIC|
71|2016-02-16T00:00:00|3.0|1430.0|HOSTC|2015-12-31T00:00:00|VIC13140ANNUAL31-DEC-15VN1|13140|Thuế và các khoản phải nộp Nhà nước|VN|1|2017-03-29T00:00:00|1678401228369|ANNUAL|3|VIC|
72|2016-02-16T00:00:00|3.0|1520.0|HOSTC|2015-12-31T00:00:00|VIC13150ANNUAL31-DEC-15VN1|13150|Phải trả người lao động|VN|1|2017-03-29T00:00:00|293440169231|ANNUAL|3|VIC|
73|2016-02-16T00:00:00|3.0|1530.0|HOSTC|2015-12-31T00:00:00|VIC13160ANNUAL31-DEC-15VN1|13160|Chi phí phải trả|VN|1|2017-03-29T00:00:00|6920895138980|ANNUAL|3|VIC|
74|2016-02-16T00:00:00|3.0|1580.0|HOSTC|2015-12-31T00:00:00|VIC13170ANNUAL31-DEC-15VN1|13170|Phải trả nội bộ|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
75|2016-02-16T00:00:00|3.0|1590.0|HOSTC|2015-12-31T00:00:00|VIC13180ANNUAL31-DEC-15VN1|13180|Phải trả theo tiến độ kế hoạch hợp đồng xây dựng|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
76|2016-02-16T00:00:00|3.0|1600.0|HOSTC|2015-12-31T00:00:00|VIC13190ANNUAL31-DEC-15VN1|13190|Các khoản phải trả, phải nộp ngắn hạn khác|VN|1|2017-03-29T00:00:00|27471724880316|ANNUAL|3|VIC|
77|2016-02-16T00:00:00|3.0|1685.0|HOSTC|2015-12-31T00:00:00|VIC14310ANNUAL31-DEC-15VN1|14310|Quỹ khen thưởng, phúc lợi|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
78|2016-02-16T00:00:00|3.0|1686.0|HOSTC|2015-12-31T00:00:00|VIC13199ANNUAL31-DEC-15VN1|13199|Doanh thu chưa thực hiện ngắn hạn|VN|1|2017-03-29T00:00:00|1056738019276|ANNUAL|3|VIC|
79|2016-02-16T00:00:00|3.0|1690.0|HOSTC|2015-12-31T00:00:00|VIC13200ANNUAL31-DEC-15VN1|13200|Dự phòng phải trả ngắn hạn|VN|1|2017-03-29T00:00:00|120697938748|ANNUAL|3|VIC|
80|2016-02-16T00:00:00|3.0|1691.0|HOSTC|2015-12-31T00:00:00|VIC13210ANNUAL31-DEC-15VN1|13210|Quỹ bình ổn giá|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
81|2016-02-16T00:00:00|3.0|1692.0|HOSTC|2015-12-31T00:00:00|VIC13220ANNUAL31-DEC-15VN1|13220|Giao dịch mua bán lại trái phiếu chính phủ|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
82|2016-02-16T00:00:00|2.0|1700.0|HOSTC|2015-12-31T00:00:00|VIC13300ANNUAL31-DEC-15VN1|13300|Nợ dài hạn|VN|1|2017-03-29T00:00:00|43069048383487|ANNUAL|3|VIC|
83|2016-02-16T00:00:00|3.0|1710.0|HOSTC|2015-12-31T00:00:00|VIC13310ANNUAL31-DEC-15VN1|13310|Phải trả dài hạn người bán|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
84|2016-02-16T00:00:00|3.0|1711.0|HOSTC|2015-12-31T00:00:00|VIC13311ANNUAL31-DEC-15VN1|13311|Người mua trả trước dài hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
85|2016-02-16T00:00:00|3.0|1712.0|HOSTC|2015-12-31T00:00:00|VIC13312ANNUAL31-DEC-15VN1|13312|Chi phí phải trả dài hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
86|2016-02-16T00:00:00|3.0|1713.0|HOSTC|2015-12-31T00:00:00|VIC13313ANNUAL31-DEC-15VN1|13313|Phải trả nội bộ về vốn kinh doanh|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
87|2016-02-16T00:00:00|3.0|1720.0|HOSTC|2015-12-31T00:00:00|VIC13320ANNUAL31-DEC-15VN1|13320|Phải trả dài hạn nội bộ|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
88|2016-02-16T00:00:00|3.0|1730.0|HOSTC|2015-12-31T00:00:00|VIC13330ANNUAL31-DEC-15VN1|13330|Phải trả dài hạn khác|VN|1|2017-03-29T00:00:00|4406204612974|ANNUAL|3|VIC|
89|2016-02-16T00:00:00|3.0|1740.0|HOSTC|2015-12-31T00:00:00|VIC13340ANNUAL31-DEC-15VN1|13340|Vay và nợ dài hạn|VN|1|2017-03-29T00:00:00|33122684524987|ANNUAL|3|VIC|
90|2016-02-16T00:00:00|3.0|1794.0|HOSTC|2015-12-31T00:00:00|VIC13343ANNUAL31-DEC-15VN1|13343|Trái phiếu chuyển đổi|VN|1|2017-03-29T00:00:00|2382401760582|ANNUAL|3|VIC|
91|2016-02-16T00:00:00|3.0|1795.0|HOSTC|2015-12-31T00:00:00|VIC13346ANNUAL31-DEC-15VN1|13346|Cổ phiếu ưu đãi|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
92|2016-02-16T00:00:00|3.0|1800.0|HOSTC|2015-12-31T00:00:00|VIC13350ANNUAL31-DEC-15VN1|13350|Thuế thu nhập hoãn lại phải trả|VN|1|2017-03-29T00:00:00|474345952476|ANNUAL|3|VIC|
93|2016-02-16T00:00:00|3.0|1810.0|HOSTC|2015-12-31T00:00:00|VIC13360ANNUAL31-DEC-15VN1|13360|Dự phòng trợ cấp mất việc làm|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
94|2016-02-16T00:00:00|3.0|1815.0|HOSTC|2015-12-31T00:00:00|VIC13197ANNUAL31-DEC-15VN1|13197|Doanh thu chưa thực hiện dài hạn|VN|1|2017-03-29T00:00:00|2683411532468|ANNUAL|3|VIC|
95|2016-02-16T00:00:00|3.0|1817.0|HOSTC|2015-12-31T00:00:00|VIC14193ANNUAL31-DEC-15VN1|14193|Quỹ phát triển khoa học và công nghệ|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
96|2016-02-16T00:00:00|3.0|1820.0|HOSTC|2015-12-31T00:00:00|VIC13370ANNUAL31-DEC-15VN1|13370|Dự phòng phải trả dài hạn|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
97|2016-02-16T00:00:00|1.0|1830.0|HOSTC|2015-12-31T00:00:00|VIC14000ANNUAL31-DEC-15VN1|14000|Vốn chủ sở hữu|VN|1|2017-03-29T00:00:00|37584924896793|ANNUAL|3|VIC|
98|2016-02-16T00:00:00|2.0|1840.0|HOSTC|2015-12-31T00:00:00|VIC14100ANNUAL31-DEC-15VN1|14100|Vốn và các quỹ|VN|1|2017-03-29T00:00:00|37584924896793|ANNUAL|3|VIC|
99|2016-02-16T00:00:00|3.0|1870.0|HOSTC|2015-12-31T00:00:00|VIC14110ANNUAL31-DEC-15VN1|14110|Vốn góp|VN|1|2017-03-29T00:00:00|18681880870000|ANNUAL|3|VIC|
100|2016-02-16T00:00:00|4.0|1871.0|HOSTC|2015-12-31T00:00:00|VIC14148ANNUAL31-DEC-15VN1|14148|Cổ phiếu phổ thông|VN|1|2017-03-29T00:00:00|18681880870000|ANNUAL|3|VIC|
101|2016-02-16T00:00:00|4.0|1872.0|HOSTC|2015-12-31T00:00:00|VIC14145ANNUAL31-DEC-15VN1|14145|Cổ phiếu ưu đãi|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
102|2016-02-16T00:00:00|3.0|1880.0|HOSTC|2015-12-31T00:00:00|VIC14120ANNUAL31-DEC-15VN1|14120|Thặng dư vốn cổ phần|VN|1|2017-03-29T00:00:00|5798727464308|ANNUAL|3|VIC|
103|2016-02-16T00:00:00|3.0|1885.0|HOSTC|2015-12-31T00:00:00|VIC14149ANNUAL31-DEC-15VN1|14149|Quyền chọn chuyển đổi trái phiếu|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
104|2016-02-16T00:00:00|3.0|1890.0|HOSTC|2015-12-31T00:00:00|VIC14130ANNUAL31-DEC-15VN1|14130|Vốn khác của chủ sở hữu|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
105|2016-02-16T00:00:00|3.0|1900.0|HOSTC|2015-12-31T00:00:00|VIC14140ANNUAL31-DEC-15VN1|14140|Cổ phiếu quỹ|VN|1|2017-03-29T00:00:00|-2974924074484|ANNUAL|3|VIC|
106|2016-02-16T00:00:00|3.0|1910.0|HOSTC|2015-12-31T00:00:00|VIC14150ANNUAL31-DEC-15VN1|14150|Chênh lệch đánh giá lại tài sản|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
107|2016-02-16T00:00:00|3.0|1920.0|HOSTC|2015-12-31T00:00:00|VIC14160ANNUAL31-DEC-15VN1|14160|Chênh lệch tỷ giá hối đoái|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
108|2016-02-16T00:00:00|3.0|1925.0|HOSTC|2015-12-31T00:00:00|VIC14191ANNUAL31-DEC-15VN1|14191|Các Quỹ|VN|1|2017-03-29T00:00:00|27845114930|ANNUAL|3|VIC|
109|2016-02-16T00:00:00|4.0|1930.0|HOSTC|2015-12-31T00:00:00|VIC14170ANNUAL31-DEC-15VN1|14170|Quỹ đầu tư phát triển|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
110|2016-02-16T00:00:00|4.0|1940.0|HOSTC|2015-12-31T00:00:00|VIC14180ANNUAL31-DEC-15VN1|14180|Quỹ dự phòng tài chính|VN|1|2017-03-29T00:00:00|0|ANNUAL|3|VIC|
111|2016-02-16T00:00:00|4.0|1950.0|HOSTC|2015-12-31T00:00:00|VIC14190ANNUAL31-DEC-15VN1|14190|Quỹ khác thuộc vốn chủ sở hữu|VN|1|2017-03-29T00:00:00|27845114930|ANNUAL|3|VIC|
112|2016-02-16T00:00:00|3.0|1960.0|HOSTC|2015-12-31T00:00:00|VIC14200ANNUAL31-DEC-15VN1|14200|Lợi nhuận sau thuế chưa phân phối|VN|1|2017-03-29T00:00:00|1571190449441|ANNUAL|3|VIC|
113|2016-02-16T00:00:00|4.0|1961.0|HOSTC|2015-12-31T00:00:00|VIC14220ANNUAL31-DEC-15VN1|14220|Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước|VN|1|2017-03-29T00:00:00|2350786383324|ANNUAL|3|VIC|
