|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode
76|2011-02-21T00:00:00|3|1600|HOSTC|2010-12-31T00:00:00|VIC13190ANNUAL31-DEC-10VN1|13190|Các khoản phải trả, phải nộp ngắn hạn khác|VN|1|2018-11-21T14:19:00|2357024484903|ANNUAL|8|VIC
77|2011-02-21T00:00:00|3|1685|HOSTC|2010-12-31T00:00:00|VIC14310ANNUAL31-DEC-10VN1|14310|Quỹ khen thưởng, phúc lợi|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
78|2011-02-21T00:00:00|3|1686|HOSTC|2010-12-31T00:00:00|VIC13199ANNUAL31-DEC-10VN1|13199|Doanh thu chưa thực hiện ngắn hạn|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
79|2011-02-21T00:00:00|3|1690|HOSTC|2010-12-31T00:00:00|VIC13200ANNUAL31-DEC-10VN1|13200|Dự phòng phải trả ngắn hạn|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
80|2011-02-21T00:00:00|3|1691|HOSTC|2010-12-31T00:00:00|VIC13210ANNUAL31-DEC-10VN1|13210|Quỹ bình ổn giá|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
81|2011-02-21T00:00:00|3|1692|HOSTC|2010-12-31T00:00:00|VIC13220ANNUAL31-DEC-10VN1|13220|Giao dịch mua bán lại trái phiếu chính phủ|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
82|2011-02-21T00:00:00|2|1700|HOSTC|2010-12-31T00:00:00|VIC13300ANNUAL31-DEC-10VN1|13300|Nợ dài hạn|VN|1|2018-11-21T14:19:00|11340844443077|ANNUAL|8|VIC
83|2011-02-21T00:00:00|3|1710|HOSTC|2010-12-31T00:00:00|VIC13310ANNUAL31-DEC-10VN1|13310|Phải trả dài hạn người bán|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
84|2011-02-21T00:00:00|3|1711|HOSTC|2010-12-31T00:00:00|VIC13311ANNUAL31-DEC-10VN1|13311|Người mua trả trước dài hạn|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
85|2011-02-21T00:00:00|3|1712|HOSTC|2010-12-31T00:00:00|VIC13312ANNUAL31-DEC-10VN1|13312|Chi phí phải trả dài hạn|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
86|2011-02-21T00:00:00|3|1713|HOSTC|2010-12-31T00:00:00|VIC13313ANNUAL31-DEC-10VN1|13313|Phải trả nội bộ về vốn kinh doanh|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
87|2011-02-21T00:00:00|3|1720|HOSTC|2010-12-31T00:00:00|VIC13320ANNUAL31-DEC-10VN1|13320|Phải trả dài hạn nội bộ|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
88|2011-02-21T00:00:00|3|1730|HOSTC|2010-12-31T00:00:00|VIC13330ANNUAL31-DEC-10VN1|13330|Phải trả dài hạn khác|VN|1|2018-11-21T14:19:00|132880063891|ANNUAL|8|VIC
89|2011-02-21T00:00:00|3|1740|HOSTC|2010-12-31T00:00:00|VIC13340ANNUAL31-DEC-10VN1|13340|Vay và nợ dài hạn|VN|1|2018-11-21T14:19:00|11190346230241|ANNUAL|8|VIC
90|2011-02-21T00:00:00|3|1794|HOSTC|2010-12-31T00:00:00|VIC13343ANNUAL31-DEC-10VN1|13343|Trái phiếu chuyển đổi|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
91|2011-02-21T00:00:00|3|1795|HOSTC|2010-12-31T00:00:00|VIC13346ANNUAL31-DEC-10VN1|13346|Cổ phiếu ưu đãi|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
92|2011-02-21T00:00:00|3|1800|HOSTC|2010-12-31T00:00:00|VIC13350ANNUAL31-DEC-10VN1|13350|Thuế thu nhập hoãn lại phải trả|VN|1|2018-11-21T14:19:00|17618148945|ANNUAL|8|VIC
93|2011-02-21T00:00:00|3|1810|HOSTC|2010-12-31T00:00:00|VIC13360ANNUAL31-DEC-10VN1|13360|Dự phòng trợ cấp mất việc làm|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
94|2011-02-21T00:00:00|3|1815|HOSTC|2010-12-31T00:00:00|VIC13197ANNUAL31-DEC-10VN1|13197|Doanh thu chưa thực hiện dài hạn|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
95|2011-02-21T00:00:00|3|1817|HOSTC|2010-12-31T00:00:00|VIC14193ANNUAL31-DEC-10VN1|14193|Quỹ phát triển khoa học và công nghệ|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
96|2011-02-21T00:00:00|3|1820|HOSTC|2010-12-31T00:00:00|VIC13370ANNUAL31-DEC-10VN1|13370|Dự phòng phải trả dài hạn|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
97|2011-02-21T00:00:00|1|1830|HOSTC|2010-12-31T00:00:00|VIC14000ANNUAL31-DEC-10VN1|14000|Vốn chủ sở hữu|VN|1|2018-11-21T14:19:00|6842651283995|ANNUAL|8|VIC
98|2011-02-21T00:00:00|2|1840|HOSTC|2010-12-31T00:00:00|VIC14100ANNUAL31-DEC-10VN1|14100|Vốn và các quỹ|VN|1|2018-11-21T14:19:00|6842651283995|ANNUAL|8|VIC
99|2011-02-21T00:00:00|3|1870|HOSTC|2010-12-31T00:00:00|VIC14110ANNUAL31-DEC-10VN1|14110|Vốn góp|VN|1|2018-11-21T14:19:00|3726252370000|ANNUAL|8|VIC
100|2011-02-21T00:00:00|4|1871|HOSTC|2010-12-31T00:00:00|VIC14148ANNUAL31-DEC-10VN1|14148|Cổ phiếu phổ thông|VN|1|2018-11-21T14:19:00|3726252370000|ANNUAL|8|VIC
101|2011-02-21T00:00:00|4|1872|HOSTC|2010-12-31T00:00:00|VIC14145ANNUAL31-DEC-10VN1|14145|Cổ phiếu ưu đãi|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
102|2011-02-21T00:00:00|3|1880|HOSTC|2010-12-31T00:00:00|VIC14120ANNUAL31-DEC-10VN1|14120|Thặng dư vốn cổ phần|VN|1|2018-11-21T14:19:00|1522259442223|ANNUAL|8|VIC
103|2011-02-21T00:00:00|3|1885|HOSTC|2010-12-31T00:00:00|VIC14149ANNUAL31-DEC-10VN1|14149|Quyền chọn chuyển đổi trái phiếu|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
104|2011-02-21T00:00:00|3|1890|HOSTC|2010-12-31T00:00:00|VIC14130ANNUAL31-DEC-10VN1|14130|Vốn khác của chủ sở hữu|VN|1|2018-11-21T14:19:00|0|ANNUAL|8|VIC
