|companyId|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode
0|1627|2019-01-31T00:00:00|1.0|10.0|HOSTC|2018-12-31T00:00:00|VIC11000ANNUAL31-DEC-18VN1|11000|Tài sản ngắn hạn|VN|1|2020-08-04T00:00:00|135401658000000|ANNUAL|4|VIC
1|1627|2019-01-31T00:00:00|2.0|20.0|HOSTC|2018-12-31T00:00:00|VIC11100ANNUAL31-DEC-18VN1|11100|Tiền và các khoản tương đương tiền|VN|1|2020-08-04T00:00:00|13557055000000|ANNUAL|4|VIC
2|1627|2019-01-31T00:00:00|3.0|30.0|HOSTC|2018-12-31T00:00:00|VIC11110ANNUAL31-DEC-18VN1|11110|Tiền|VN|1|2020-08-04T00:00:00|8566276000000|ANNUAL|4|VIC
3|1627|2019-01-31T00:00:00|3.0|70.0|HOSTC|2018-12-31T00:00:00|VIC11120ANNUAL31-DEC-18VN1|11120|Các khoản tương đương tiền|VN|1|2020-08-04T00:00:00|4990779000000|ANNUAL|4|VIC
4|1627|2019-01-31T00:00:00|2.0|80.0|HOSTC|2018-12-31T00:00:00|VIC11200ANNUAL31-DEC-18VN1|11200|Các khoản đầu tư tài chính ngắn hạn|VN|1|2020-08-04T00:00:00|1951598000000|ANNUAL|4|VIC
5|1627|2019-01-31T00:00:00|3.0|90.0|HOSTC|2018-12-31T00:00:00|VIC11210ANNUAL31-DEC-18VN1|11210|Đầu tư ngắn hạn|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
6|1627|2019-01-31T00:00:00|3.0|100.0|HOSTC|2018-12-31T00:00:00|VIC11290ANNUAL31-DEC-18VN1|11290|Dự phòng giảm giá đầu tư ngắn hạn|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
7|1627|2019-01-31T00:00:00|3.0|105.0|HOSTC|2018-12-31T00:00:00|VIC412320ANNUAL31-DEC-18VN1|412320|Đầu tư giữ đến ngày đáo hạn|VN|1|2020-08-04T00:00:00|1951598000000|ANNUAL|4|VIC
8|1627|2019-01-31T00:00:00|2.0|110.0|HOSTC|2018-12-31T00:00:00|VIC11300ANNUAL31-DEC-18VN1|11300|Các khoản phải thu ngắn hạn|VN|1|2020-08-04T00:00:00|50075353000000|ANNUAL|4|VIC
9|1627|2019-01-31T00:00:00|3.0|120.0|HOSTC|2018-12-31T00:00:00|VIC11310ANNUAL31-DEC-18VN1|11310|Phải thu khách hàng|VN|1|2020-08-04T00:00:00|7594010000000|ANNUAL|4|VIC
10|1627|2019-01-31T00:00:00|3.0|130.0|HOSTC|2018-12-31T00:00:00|VIC11320ANNUAL31-DEC-18VN1|11320|Trả trước cho người bán|VN|1|2020-08-04T00:00:00|16677008000000|ANNUAL|4|VIC
11|1627|2019-01-31T00:00:00|3.0|140.0|HOSTC|2018-12-31T00:00:00|VIC11330ANNUAL31-DEC-18VN1|11330|Phải thu nội bộ ngắn hạn|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
12|1627|2019-01-31T00:00:00|3.0|150.0|HOSTC|2018-12-31T00:00:00|VIC11340ANNUAL31-DEC-18VN1|11340|Phải thu theo tiến độ kế hoạch hợp đồng xây dựng|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
13|1627|2019-01-31T00:00:00|3.0|155.0|HOSTC|2018-12-31T00:00:00|VIC11345ANNUAL31-DEC-18VN1|11345|Phải thu về cho vay ngắn hạn|VN|1|2020-08-04T00:00:00|5077857000000|ANNUAL|4|VIC
14|1627|2019-01-31T00:00:00|3.0|160.0|HOSTC|2018-12-31T00:00:00|VIC11350ANNUAL31-DEC-18VN1|11350|Các khoản phải thu khác|VN|1|2020-08-04T00:00:00|20993915000000|ANNUAL|4|VIC
15|1627|2019-01-31T00:00:00|3.0|210.0|HOSTC|2018-12-31T00:00:00|VIC11390ANNUAL31-DEC-18VN1|11390|Dự phòng phải thu ngắn hạn khó đòi|VN|1|2020-08-04T00:00:00|-267437000000|ANNUAL|4|VIC
16|1627|2019-01-31T00:00:00|3.0|215.0|HOSTC|2018-12-31T00:00:00|VIC611530ANNUAL31-DEC-18VN1|611530|Tài sản thiếu chờ xử lý|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
17|1627|2019-01-31T00:00:00|2.0|220.0|HOSTC|2018-12-31T00:00:00|VIC11400ANNUAL31-DEC-18VN1|11400|Hàng tồn kho|VN|1|2020-08-04T00:00:00|55228146000000|ANNUAL|4|VIC
18|1627|2019-01-31T00:00:00|3.0|230.0|HOSTC|2018-12-31T00:00:00|VIC11410ANNUAL31-DEC-18VN1|11410|Hàng tồn kho|VN|1|2020-08-04T00:00:00|55739534000000|ANNUAL|4|VIC
19|1627|2019-01-31T00:00:00|3.0|360.0|HOSTC|2018-12-31T00:00:00|VIC11490ANNUAL31-DEC-18VN1|11490|Dự phòng giảm giá hàng tồn kho|VN|1|2020-08-04T00:00:00|-511388000000|ANNUAL|4|VIC
20|1627|2019-01-31T00:00:00|2.0|370.0|HOSTC|2018-12-31T00:00:00|VIC11500ANNUAL31-DEC-18VN1|11500|Tài sản ngắn hạn khác|VN|1|2020-08-04T00:00:00|14589506000000|ANNUAL|4|VIC
21|1627|2019-01-31T00:00:00|3.0|380.0|HOSTC|2018-12-31T00:00:00|VIC11510ANNUAL31-DEC-18VN1|11510|Chi phí trả trước ngắn hạn|VN|1|2020-08-04T00:00:00|2484729000000|ANNUAL|4|VIC
22|1627|2019-01-31T00:00:00|3.0|390.0|HOSTC|2018-12-31T00:00:00|VIC11520ANNUAL31-DEC-18VN1|11520|Thuế GTGT được khấu trừ|VN|1|2020-08-04T00:00:00|2402675000000|ANNUAL|4|VIC
23|1627|2019-01-31T00:00:00|3.0|400.0|HOSTC|2018-12-31T00:00:00|VIC11540ANNUAL31-DEC-18VN1|11540|Thuế và các khoản khác phải thu Nhà nước|VN|1|2020-08-04T00:00:00|312854000000|ANNUAL|4|VIC
24|1627|2019-01-31T00:00:00|3.0|405.0|HOSTC|2018-12-31T00:00:00|VIC11570ANNUAL31-DEC-18VN1|11570|Giao dịch mua bán lại trái phiếu chính phủ|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
25|1627|2019-01-31T00:00:00|3.0|410.0|HOSTC|2018-12-31T00:00:00|VIC11580ANNUAL31-DEC-18VN1|11580|Tài sản ngắn hạn khác|VN|1|2020-08-04T00:00:00|9389248000000|ANNUAL|4|VIC
26|1627|2019-01-31T00:00:00|1.0|420.0|HOSTC|2018-12-31T00:00:00|VIC12000ANNUAL31-DEC-18VN1|12000|Tài sản dài hạn|VN|1|2020-08-04T00:00:00|152725518000000|ANNUAL|4|VIC
27|1627|2019-01-31T00:00:00|2.0|430.0|HOSTC|2018-12-31T00:00:00|VIC12100ANNUAL31-DEC-18VN1|12100|Các khoản phải thu dài hạn|VN|1|2020-08-04T00:00:00|360541000000|ANNUAL|4|VIC
28|1627|2019-01-31T00:00:00|3.0|440.0|HOSTC|2018-12-31T00:00:00|VIC12110ANNUAL31-DEC-18VN1|12110|Phải thu dài hạn của khách hàng|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
29|1627|2019-01-31T00:00:00|3.0|445.0|HOSTC|2018-12-31T00:00:00|VIC12111ANNUAL31-DEC-18VN1|12111|Trả trước dài hạn người bán|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
30|1627|2019-01-31T00:00:00|3.0|450.0|HOSTC|2018-12-31T00:00:00|VIC12120ANNUAL31-DEC-18VN1|12120|Vốn kinh doanh ở đơn vị trực thuộc|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
31|1627|2019-01-31T00:00:00|3.0|460.0|HOSTC|2018-12-31T00:00:00|VIC12130ANNUAL31-DEC-18VN1|12130|Phải thu dài hạn nội bộ|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
32|1627|2019-01-31T00:00:00|3.0|465.0|HOSTC|2018-12-31T00:00:00|VIC12140ANNUAL31-DEC-18VN1|12140|Phải thu về cho vay dài hạn|VN|1|2020-08-04T00:00:00|55000000000|ANNUAL|4|VIC
33|1627|2019-01-31T00:00:00|3.0|470.0|HOSTC|2018-12-31T00:00:00|VIC12180ANNUAL31-DEC-18VN1|12180|Phải thu dài hạn khác|VN|1|2020-08-04T00:00:00|305541000000|ANNUAL|4|VIC
34|1627|2019-01-31T00:00:00|3.0|520.0|HOSTC|2018-12-31T00:00:00|VIC12190ANNUAL31-DEC-18VN1|12190|Dự phòng phải thu dài hạn khó đòi|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
35|1627|2019-01-31T00:00:00|2.0|530.0|HOSTC|2018-12-31T00:00:00|VIC12200ANNUAL31-DEC-18VN1|12200|Tài sản cố định|VN|1|2020-08-04T00:00:00|49456326000000|ANNUAL|4|VIC
36|1627|2019-01-31T00:00:00|3.0|540.0|HOSTC|2018-12-31T00:00:00|VIC12210ANNUAL31-DEC-18VN1|12210|Tài sản cố định hữu hình|VN|1|2020-08-04T00:00:00|48549323000000|ANNUAL|4|VIC
37|1627|2019-01-31T00:00:00|4.0|550.0|HOSTC|2018-12-31T00:00:00|VIC12220ANNUAL31-DEC-18VN1|12220|Nguyên giá TSCĐHH|VN|1|2020-08-04T00:00:00|57637791000000|ANNUAL|4|VIC
38|1627|2019-01-31T00:00:00|4.0|630.0|HOSTC|2018-12-31T00:00:00|VIC12230ANNUAL31-DEC-18VN1|12230|Hao mòn TSCĐHH|VN|1|2020-08-04T00:00:00|-9088468000000|ANNUAL|4|VIC
39|1627|2019-01-31T00:00:00|3.0|700.0|HOSTC|2018-12-31T00:00:00|VIC12240ANNUAL31-DEC-18VN1|12240|Tài sản cố định thuê tài chính|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
40|1627|2019-01-31T00:00:00|4.0|710.0|HOSTC|2018-12-31T00:00:00|VIC12250ANNUAL31-DEC-18VN1|12250|Nguyên giá TSCĐTTC|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
41|1627|2019-01-31T00:00:00|4.0|780.0|HOSTC|2018-12-31T00:00:00|VIC12260ANNUAL31-DEC-18VN1|12260|Hao mòn TSCĐTTC|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
42|1627|2019-01-31T00:00:00|3.0|850.0|HOSTC|2018-12-31T00:00:00|VIC12270ANNUAL31-DEC-18VN1|12270|Tài sản cố định vô hình|VN|1|2020-08-04T00:00:00|907003000000|ANNUAL|4|VIC
43|1627|2019-01-31T00:00:00|4.0|860.0|HOSTC|2018-12-31T00:00:00|VIC12280ANNUAL31-DEC-18VN1|12280|Nguyên giá TSCĐVH|VN|1|2020-08-04T00:00:00|1566339000000|ANNUAL|4|VIC
44|1627|2019-01-31T00:00:00|4.0|930.0|HOSTC|2018-12-31T00:00:00|VIC12290ANNUAL31-DEC-18VN1|12290|Hao mòn TSCĐVH|VN|1|2020-08-04T00:00:00|-659336000000|ANNUAL|4|VIC
45|1627|2019-01-31T00:00:00|3.0|990.0|HOSTC|2018-12-31T00:00:00|VIC12300ANNUAL31-DEC-18VN1|12300|Chi phí xây dựng cơ bản dở dang (trước 2015)|VN|1|2020-08-04T00:00:00|0|ANNUAL|4|VIC
46|1627|2019-01-31T00:00:00|2.0|1000.0|HOSTC|2018-12-31T00:00:00|VIC12400ANNUAL31-DEC-18VN1|12400|Bất động sản đầu tư|VN|1|2020-08-04T00:00:00|26743666000000|ANNUAL|4|VIC
47|1627|2019-01-31T00:00:00|3.0|1010.0|HOSTC|2018-12-31T00:00:00|VIC12410ANNUAL31-DEC-18VN1|12410|Nguyên giá bất động sản đầu tư|VN|1|2020-08-04T00:00:00|30173967000000|ANNUAL|4|VIC
