|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode
0|2009-12-31T00:00:00|1|10|HOSTC|2009-12-31T00:00:00|VIC11000ANNUAL31-DEC-09VN1|11000|Tài sản ngắn hạn|VN|1|2016-11-08T00:00:00|7528407648192|ANNUAL|9|VIC
1|2009-12-31T00:00:00|2|20|HOSTC|2009-12-31T00:00:00|VIC11100ANNUAL31-DEC-09VN1|11100|Tiền và các khoản tương đương tiền|VN|1|2016-11-08T00:00:00|1426939327932|ANNUAL|9|VIC
2|2009-12-31T00:00:00|3|30|HOSTC|2009-12-31T00:00:00|VIC11110ANNUAL31-DEC-09VN1|11110|Tiền|VN|1|2016-11-08T00:00:00|436412687932|ANNUAL|9|VIC
3|2009-12-31T00:00:00|3|70|HOSTC|2009-12-31T00:00:00|VIC11120ANNUAL31-DEC-09VN1|11120|Các khoản tương đương tiền|VN|1|2016-11-08T00:00:00|990526640000|ANNUAL|9|VIC
4|2009-12-31T00:00:00|2|80|HOSTC|2009-12-31T00:00:00|VIC11200ANNUAL31-DEC-09VN1|11200|Các khoản đầu tư tài chính ngắn hạn|VN|1|2016-11-08T00:00:00|4898009760588|ANNUAL|9|VIC
5|2009-12-31T00:00:00|3|90|HOSTC|2009-12-31T00:00:00|VIC11210ANNUAL31-DEC-09VN1|11210|Đầu tư ngắn hạn|VN|1|2016-11-08T00:00:00|4927285308435|ANNUAL|9|VIC
6|2009-12-31T00:00:00|3|100|HOSTC|2009-12-31T00:00:00|VIC11290ANNUAL31-DEC-09VN1|11290|Dự phòng giảm giá đầu tư ngắn hạn|VN|1|2016-11-08T00:00:00|-29275547847|ANNUAL|9|VIC
7|2009-12-31T00:00:00|3|105|HOSTC|2009-12-31T00:00:00|VIC412320ANNUAL31-DEC-09VN1|412320|Đầu tư giữ đến ngày đáo hạn|VN|1|2016-11-08T00:00:00|0|ANNUAL|9|VIC
8|2009-12-31T00:00:00|2|110|HOSTC|2009-12-31T00:00:00|VIC11300ANNUAL31-DEC-09VN1|11300|Các khoản phải thu ngắn hạn|VN|1|2016-11-08T00:00:00|1007793360822|ANNUAL|9|VIC
9|2009-12-31T00:00:00|3|120|HOSTC|2009-12-31T00:00:00|VIC11310ANNUAL31-DEC-09VN1|11310|Phải thu khách hàng|VN|1|2016-11-08T00:00:00|342443869667|ANNUAL|9|VIC
