|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode|companyId
42|2015-02-17T00:00:00|3.0|850.0|HOSTC|2014-12-31T00:00:00|VIC12270ANNUAL31-DEC-14VN1|12270|Tài sản cố định vô hình|VN|1|2016-11-06T00:00:00|459589501933|ANNUAL|4|VIC|
43|2015-02-17T00:00:00|4.0|860.0|HOSTC|2014-12-31T00:00:00|VIC12280ANNUAL31-DEC-14VN1|12280|Nguyên giá|VN|1|2016-11-06T00:00:00|570640927890|ANNUAL|4|VIC|
44|2015-02-17T00:00:00|4.0|930.0|HOSTC|2014-12-31T00:00:00|VIC12290ANNUAL31-DEC-14VN1|12290|Giá trị hao mòn luỹ kế|VN|1|2016-11-06T00:00:00|-111051425957|ANNUAL|4|VIC|
45|2015-02-17T00:00:00|3.0|990.0|HOSTC|2014-12-31T00:00:00|VIC12300ANNUAL31-DEC-14VN1|12300|Chi phí xây dựng cơ bản dở dang (trước 2015)|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
46|2015-02-17T00:00:00|2.0|1000.0|HOSTC|2014-12-31T00:00:00|VIC12400ANNUAL31-DEC-14VN1|12400|Bất động sản đầu tư|VN|1|2016-11-06T00:00:00|15399141224526|ANNUAL|4|VIC|
47|2015-02-17T00:00:00|3.0|1010.0|HOSTC|2014-12-31T00:00:00|VIC12410ANNUAL31-DEC-14VN1|12410|Nguyên giá|VN|1|2016-11-06T00:00:00|16337225559687|ANNUAL|4|VIC|
48|2015-02-17T00:00:00|3.0|1060.0|HOSTC|2014-12-31T00:00:00|VIC12420ANNUAL31-DEC-14VN1|12420|Giá trị hao mòn luỹ kế|VN|1|2016-11-06T00:00:00|-938084335161|ANNUAL|4|VIC|
49|2015-02-17T00:00:00|2.0|1100.0|HOSTC|2014-12-31T00:00:00|VIC12440ANNUAL31-DEC-14VN1|12440|Tài sản dở dang dài hạn|VN|1|2016-11-06T00:00:00|11409488269731|ANNUAL|4|VIC|
50|2015-02-17T00:00:00|3.0|1110.0|HOSTC|2014-12-31T00:00:00|VIC12450ANNUAL31-DEC-14VN1|12450|Chi phí sản xuất, kinh doanh dở dang dài hạn|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
51|2015-02-17T00:00:00|3.0|1120.0|HOSTC|2014-12-31T00:00:00|VIC12460ANNUAL31-DEC-14VN1|12460|Chi phí xây dựng cơ bản dở dang |VN|1|2016-11-06T00:00:00|11409488269731|ANNUAL|4|VIC|
52|2015-02-17T00:00:00|2.0|1160.0|HOSTC|2014-12-31T00:00:00|VIC12500ANNUAL31-DEC-14VN1|12500|Các khoản đầu tư tài chính dài hạn|VN|1|2016-11-06T00:00:00|4009611846975|ANNUAL|4|VIC|
53|2015-02-17T00:00:00|3.0|1170.0|HOSTC|2014-12-31T00:00:00|VIC12510ANNUAL31-DEC-14VN1|12510|Đầu tư vào công ty con|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
54|2015-02-17T00:00:00|3.0|1180.0|HOSTC|2014-12-31T00:00:00|VIC12520ANNUAL31-DEC-14VN1|12520|Đầu tư vào công ty liên kết, liên doanh|VN|1|2016-11-06T00:00:00|1030494731370|ANNUAL|4|VIC|
55|2015-02-17T00:00:00|3.0|1190.0|HOSTC|2014-12-31T00:00:00|VIC12580ANNUAL31-DEC-14VN1|12580|Đầu tư dài hạn khác|VN|1|2016-11-06T00:00:00|1815581443945|ANNUAL|4|VIC|
56|2015-02-17T00:00:00|3.0|1250.0|HOSTC|2014-12-31T00:00:00|VIC12590ANNUAL31-DEC-14VN1|12590|Dự phòng giảm giá đầu tư tài chính dài hạn|VN|1|2016-11-06T00:00:00|-3000000000|ANNUAL|4|VIC|
57|2015-02-17T00:00:00|3.0|1255.0|HOSTC|2014-12-31T00:00:00|VIC12595ANNUAL31-DEC-14VN1|12595|Đầu tư dài hạn giữ đến ngày đáo hạn|VN|1|2016-11-06T00:00:00|1166535671660|ANNUAL|4|VIC|
58|2015-02-17T00:00:00|2.0|1260.0|HOSTC|2014-12-31T00:00:00|VIC12600ANNUAL31-DEC-14VN1|12600|Tài sản dài hạn khác|VN|1|2016-11-06T00:00:00|12014257414110|ANNUAL|4|VIC|
59|2015-02-17T00:00:00|3.0|1270.0|HOSTC|2014-12-31T00:00:00|VIC12610ANNUAL31-DEC-14VN1|12610|Chi phí trả trước dài hạn|VN|1|2016-11-06T00:00:00|1018937547468|ANNUAL|4|VIC|
60|2015-02-17T00:00:00|3.0|1330.0|HOSTC|2014-12-31T00:00:00|VIC12620ANNUAL31-DEC-14VN1|12620|Tài sản thuế thu nhập hoãn lại|VN|1|2016-11-06T00:00:00|56584412185|ANNUAL|4|VIC|
61|2015-02-17T00:00:00|3.0|1335.0|HOSTC|2014-12-31T00:00:00|VIC12630ANNUAL31-DEC-14VN1|12630|Thiết bị, vật tư, phụ tùng thay thế dài hạn|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
62|2015-02-17T00:00:00|3.0|1340.0|HOSTC|2014-12-31T00:00:00|VIC12680ANNUAL31-DEC-14VN1|12680|Tài sản dài hạn khác|VN|1|2016-11-06T00:00:00|4800000000000|ANNUAL|4|VIC|
63|2015-02-17T00:00:00|3.0|1342.0|HOSTC|2014-12-31T00:00:00|VIC12690ANNUAL31-DEC-14VN1|12690|Lợi thế thương mại|VN|1|2016-11-06T00:00:00|6138735454457|ANNUAL|4|VIC|
64|2015-02-17T00:00:00|2.0|1345.0|HOSTC|2014-12-31T00:00:00|VIC412541ANNUAL31-DEC-14VN1|412541|Lợi thế thương mại (trước 2015)|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
65|2015-02-17T00:00:00|0.0|1350.0|HOSTC|2014-12-31T00:00:00|VIC12700ANNUAL31-DEC-14VN1|12700|TỔNG CỘNG TÀI SẢN|VN|1|2016-11-06T00:00:00|90069766505463|ANNUAL|4|VIC|
66|2015-02-17T00:00:00|1.0|1360.0|HOSTC|2014-12-31T00:00:00|VIC13000ANNUAL31-DEC-14VN1|13000|Nợ phải trả|VN|1|2016-11-06T00:00:00|62607077829686|ANNUAL|4|VIC|
67|2015-02-17T00:00:00|2.0|1370.0|HOSTC|2014-12-31T00:00:00|VIC13100ANNUAL31-DEC-14VN1|13100|Nợ ngắn hạn|VN|1|2016-11-06T00:00:00|24581674916554|ANNUAL|4|VIC|
68|2015-02-17T00:00:00|3.0|1380.0|HOSTC|2014-12-31T00:00:00|VIC13110ANNUAL31-DEC-14VN1|13110|Vay và nợ ngắn hạn|VN|1|2016-11-06T00:00:00|1299068123531|ANNUAL|4|VIC|
69|2015-02-17T00:00:00|3.0|1410.0|HOSTC|2014-12-31T00:00:00|VIC13120ANNUAL31-DEC-14VN1|13120|Phải trả người bán|VN|1|2016-11-06T00:00:00|1588034984490|ANNUAL|4|VIC|
70|2015-02-17T00:00:00|3.0|1420.0|HOSTC|2014-12-31T00:00:00|VIC13130ANNUAL31-DEC-14VN1|13130|Người mua trả tiền trước|VN|1|2016-11-06T00:00:00|6581278862139|ANNUAL|4|VIC|
71|2015-02-17T00:00:00|3.0|1430.0|HOSTC|2014-12-31T00:00:00|VIC13140ANNUAL31-DEC-14VN1|13140|Thuế và các khoản phải nộp Nhà nước|VN|1|2016-11-06T00:00:00|1037104329754|ANNUAL|4|VIC|
72|2015-02-17T00:00:00|3.0|1520.0|HOSTC|2014-12-31T00:00:00|VIC13150ANNUAL31-DEC-14VN1|13150|Phải trả người lao động|VN|1|2016-11-06T00:00:00|146071639639|ANNUAL|4|VIC|
73|2015-02-17T00:00:00|3.0|1530.0|HOSTC|2014-12-31T00:00:00|VIC13160ANNUAL31-DEC-14VN1|13160|Chi phí phải trả|VN|1|2016-11-06T00:00:00|3496546329891|ANNUAL|4|VIC|
74|2015-02-17T00:00:00|3.0|1580.0|HOSTC|2014-12-31T00:00:00|VIC13170ANNUAL31-DEC-14VN1|13170|Phải trả nội bộ|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
75|2015-02-17T00:00:00|3.0|1590.0|HOSTC|2014-12-31T00:00:00|VIC13180ANNUAL31-DEC-14VN1|13180|Phải trả theo tiến độ kế hoạch hợp đồng xây dựng|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
76|2015-02-17T00:00:00|3.0|1600.0|HOSTC|2014-12-31T00:00:00|VIC13190ANNUAL31-DEC-14VN1|13190|Các khoản phải trả, phải nộp ngắn hạn khác|VN|1|2016-11-06T00:00:00|9831629299892|ANNUAL|4|VIC|
77|2015-02-17T00:00:00|3.0|1685.0|HOSTC|2014-12-31T00:00:00|VIC14310ANNUAL31-DEC-14VN1|14310|Quỹ khen thưởng, phúc lợi|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
78|2015-02-17T00:00:00|3.0|1686.0|HOSTC|2014-12-31T00:00:00|VIC13199ANNUAL31-DEC-14VN1|13199|Doanh thu chưa thực hiện ngắn hạn|VN|1|2016-11-06T00:00:00|502313840716|ANNUAL|4|VIC|
79|2015-02-17T00:00:00|3.0|1690.0|HOSTC|2014-12-31T00:00:00|VIC13200ANNUAL31-DEC-14VN1|13200|Dự phòng phải trả ngắn hạn|VN|1|2016-11-06T00:00:00|99627506502|ANNUAL|4|VIC|
80|2015-02-17T00:00:00|3.0|1691.0|HOSTC|2014-12-31T00:00:00|VIC13210ANNUAL31-DEC-14VN1|13210|Quỹ bình ổn giá|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
81|2015-02-17T00:00:00|3.0|1692.0|HOSTC|2014-12-31T00:00:00|VIC13220ANNUAL31-DEC-14VN1|13220|Giao dịch mua bán lại trái phiếu chính phủ|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
82|2015-02-17T00:00:00|2.0|1700.0|HOSTC|2014-12-31T00:00:00|VIC13300ANNUAL31-DEC-14VN1|13300|Nợ dài hạn|VN|1|2016-11-06T00:00:00|38025402913132|ANNUAL|4|VIC|
83|2015-02-17T00:00:00|3.0|1710.0|HOSTC|2014-12-31T00:00:00|VIC13310ANNUAL31-DEC-14VN1|13310|Phải trả dài hạn người bán|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
84|2015-02-17T00:00:00|3.0|1711.0|HOSTC|2014-12-31T00:00:00|VIC13311ANNUAL31-DEC-14VN1|13311|Người mua trả trước dài hạn|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
85|2015-02-17T00:00:00|3.0|1712.0|HOSTC|2014-12-31T00:00:00|VIC13312ANNUAL31-DEC-14VN1|13312|Chi phí phải trả dài hạn|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
86|2015-02-17T00:00:00|3.0|1713.0|HOSTC|2014-12-31T00:00:00|VIC13313ANNUAL31-DEC-14VN1|13313|Phải trả nội bộ về vốn kinh doanh|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
87|2015-02-17T00:00:00|3.0|1720.0|HOSTC|2014-12-31T00:00:00|VIC13320ANNUAL31-DEC-14VN1|13320|Phải trả dài hạn nội bộ|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
88|2015-02-17T00:00:00|3.0|1730.0|HOSTC|2014-12-31T00:00:00|VIC13330ANNUAL31-DEC-14VN1|13330|Phải trả dài hạn khác|VN|1|2016-11-06T00:00:00|4942187209141|ANNUAL|4|VIC|
89|2015-02-17T00:00:00|3.0|1740.0|HOSTC|2014-12-31T00:00:00|VIC13340ANNUAL31-DEC-14VN1|13340|Vay và nợ dài hạn|VN|1|2016-11-06T00:00:00|28101065447242|ANNUAL|4|VIC|
90|2015-02-17T00:00:00|3.0|1794.0|HOSTC|2014-12-31T00:00:00|VIC13343ANNUAL31-DEC-14VN1|13343|Trái phiếu chuyển đổi|VN|1|2016-11-06T00:00:00|3342284090914|ANNUAL|4|VIC|
91|2015-02-17T00:00:00|3.0|1795.0|HOSTC|2014-12-31T00:00:00|VIC13346ANNUAL31-DEC-14VN1|13346|Cổ phiếu ưu đãi|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
92|2015-02-17T00:00:00|3.0|1800.0|HOSTC|2014-12-31T00:00:00|VIC13350ANNUAL31-DEC-14VN1|13350|Thuế thu nhập hoãn lại phải trả|VN|1|2016-11-06T00:00:00|168369579595|ANNUAL|4|VIC|
93|2015-02-17T00:00:00|3.0|1810.0|HOSTC|2014-12-31T00:00:00|VIC13360ANNUAL31-DEC-14VN1|13360|Dự phòng trợ cấp mất việc làm|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
94|2015-02-17T00:00:00|3.0|1815.0|HOSTC|2014-12-31T00:00:00|VIC13197ANNUAL31-DEC-14VN1|13197|Doanh thu chưa thực hiện dài hạn|VN|1|2016-11-06T00:00:00|1471496586240|ANNUAL|4|VIC|
95|2015-02-17T00:00:00|3.0|1817.0|HOSTC|2014-12-31T00:00:00|VIC14193ANNUAL31-DEC-14VN1|14193|Quỹ phát triển khoa học và công nghệ|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
96|2015-02-17T00:00:00|3.0|1820.0|HOSTC|2014-12-31T00:00:00|VIC13370ANNUAL31-DEC-14VN1|13370|Dự phòng phải trả dài hạn|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
97|2015-02-17T00:00:00|1.0|1830.0|HOSTC|2014-12-31T00:00:00|VIC14000ANNUAL31-DEC-14VN1|14000|Vốn chủ sở hữu|VN|1|2016-11-06T00:00:00|27462688675777|ANNUAL|4|VIC|
98|2015-02-17T00:00:00|2.0|1840.0|HOSTC|2014-12-31T00:00:00|VIC14100ANNUAL31-DEC-14VN1|14100|Vốn và các quỹ|VN|1|2016-11-06T00:00:00|27462688675777|ANNUAL|4|VIC|
99|2015-02-17T00:00:00|3.0|1870.0|HOSTC|2014-12-31T00:00:00|VIC14110ANNUAL31-DEC-14VN1|14110|Vốn góp|VN|1|2016-11-06T00:00:00|14545550980000|ANNUAL|4|VIC|
100|2015-02-17T00:00:00|4.0|1871.0|HOSTC|2014-12-31T00:00:00|VIC14148ANNUAL31-DEC-14VN1|14148|Cổ phiếu phổ thông|VN|1|2016-11-06T00:00:00|14545550980000|ANNUAL|4|VIC|
101|2015-02-17T00:00:00|4.0|1872.0|HOSTC|2014-12-31T00:00:00|VIC14145ANNUAL31-DEC-14VN1|14145|Cổ phiếu ưu đãi|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
102|2015-02-17T00:00:00|3.0|1880.0|HOSTC|2014-12-31T00:00:00|VIC14120ANNUAL31-DEC-14VN1|14120|Thặng dư vốn cổ phần|VN|1|2016-11-06T00:00:00|4582534150067|ANNUAL|4|VIC|
103|2015-02-17T00:00:00|3.0|1885.0|HOSTC|2014-12-31T00:00:00|VIC14149ANNUAL31-DEC-14VN1|14149|Quyền chọn chuyển đổi trái phiếu|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
104|2015-02-17T00:00:00|3.0|1890.0|HOSTC|2014-12-31T00:00:00|VIC14130ANNUAL31-DEC-14VN1|14130|Vốn khác của chủ sở hữu|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
105|2015-02-17T00:00:00|3.0|1900.0|HOSTC|2014-12-31T00:00:00|VIC14140ANNUAL31-DEC-14VN1|14140|Cổ phiếu quỹ|VN|1|2016-11-06T00:00:00|-2974924074484|ANNUAL|4|VIC|
106|2015-02-17T00:00:00|3.0|1910.0|HOSTC|2014-12-31T00:00:00|VIC14150ANNUAL31-DEC-14VN1|14150|Chênh lệch đánh giá lại tài sản|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
107|2015-02-17T00:00:00|3.0|1920.0|HOSTC|2014-12-31T00:00:00|VIC14160ANNUAL31-DEC-14VN1|14160|Chênh lệch tỷ giá hối đoái|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
108|2015-02-17T00:00:00|3.0|1925.0|HOSTC|2014-12-31T00:00:00|VIC14191ANNUAL31-DEC-14VN1|14191|Các Quỹ|VN|1|2016-11-06T00:00:00|22845114930|ANNUAL|4|VIC|
109|2015-02-17T00:00:00|4.0|1930.0|HOSTC|2014-12-31T00:00:00|VIC14170ANNUAL31-DEC-14VN1|14170|Quỹ đầu tư phát triển|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
110|2015-02-17T00:00:00|4.0|1940.0|HOSTC|2014-12-31T00:00:00|VIC14180ANNUAL31-DEC-14VN1|14180|Quỹ dự phòng tài chính|VN|1|2016-11-06T00:00:00|0|ANNUAL|4|VIC|
111|2015-02-17T00:00:00|4.0|1950.0|HOSTC|2014-12-31T00:00:00|VIC14190ANNUAL31-DEC-14VN1|14190|Quỹ khác thuộc vốn chủ sở hữu|VN|1|2016-11-06T00:00:00|22845114930|ANNUAL|4|VIC|
112|2015-02-17T00:00:00|3.0|1960.0|HOSTC|2014-12-31T00:00:00|VIC14200ANNUAL31-DEC-14VN1|14200|Lợi nhuận sau thuế chưa phân phối|VN|1|2016-11-06T00:00:00|4220035125587|ANNUAL|4|VIC|
113|2015-02-17T00:00:00|4.0|1961.0|HOSTC|2014-12-31T00:00:00|VIC14220ANNUAL31-DEC-14VN1|14220|Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối kỳ trước|VN|1|2016-11-06T00:00:00|1061452449513|ANNUAL|4|VIC|
