|companyId|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode
0|1627|2020-01-31T00:00:00|1.0|10.0|HOSTC|2019-12-31T00:00:00|VIC11000ANNUAL31-DEC-19VN1|11000|Tài sản ngắn hạn|VN|1|2020-08-04T00:00:00|197392876000000|ANNUAL|2|VIC
1|1627|2020-01-31T00:00:00|2.0|20.0|HOSTC|2019-12-31T00:00:00|VIC11100ANNUAL31-DEC-19VN1|11100|Tiền và các khoản tương đương tiền|VN|1|2020-08-04T00:00:00|18446968000000|ANNUAL|2|VIC
2|1627|2020-01-31T00:00:00|3.0|30.0|HOSTC|2019-12-31T00:00:00|VIC11110ANNUAL31-DEC-19VN1|11110|Tiền|VN|1|2020-08-04T00:00:00|7639369000000|ANNUAL|2|VIC
3|1627|2020-01-31T00:00:00|3.0|70.0|HOSTC|2019-12-31T00:00:00|VIC11120ANNUAL31-DEC-19VN1|11120|Các khoản tương đương tiền|VN|1|2020-08-04T00:00:00|10807599000000|ANNUAL|2|VIC
4|1627|2020-01-31T00:00:00|2.0|80.0|HOSTC|2019-12-31T00:00:00|VIC11200ANNUAL31-DEC-19VN1|11200|Các khoản đầu tư tài chính ngắn hạn|VN|1|2020-08-04T00:00:00|11172867000000|ANNUAL|2|VIC
5|1627|2020-01-31T00:00:00|3.0|90.0|HOSTC|2019-12-31T00:00:00|VIC11210ANNUAL31-DEC-19VN1|11210|Đầu tư ngắn hạn|VN|1|2020-08-04T00:00:00|9539371000000|ANNUAL|2|VIC
6|1627|2020-01-31T00:00:00|3.0|100.0|HOSTC|2019-12-31T00:00:00|VIC11290ANNUAL31-DEC-19VN1|11290|Dự phòng giảm giá đầu tư ngắn hạn|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
7|1627|2020-01-31T00:00:00|3.0|105.0|HOSTC|2019-12-31T00:00:00|VIC412320ANNUAL31-DEC-19VN1|412320|Đầu tư giữ đến ngày đáo hạn|VN|1|2020-08-04T00:00:00|1633496000000|ANNUAL|2|VIC
8|1627|2020-01-31T00:00:00|2.0|110.0|HOSTC|2019-12-31T00:00:00|VIC11300ANNUAL31-DEC-19VN1|11300|Các khoản phải thu ngắn hạn|VN|1|2020-08-04T00:00:00|63871798000000|ANNUAL|2|VIC
9|1627|2020-01-31T00:00:00|3.0|120.0|HOSTC|2019-12-31T00:00:00|VIC11310ANNUAL31-DEC-19VN1|11310|Phải thu khách hàng|VN|1|2020-08-04T00:00:00|16640800000000|ANNUAL|2|VIC
10|1627|2020-01-31T00:00:00|3.0|130.0|HOSTC|2019-12-31T00:00:00|VIC11320ANNUAL31-DEC-19VN1|11320|Trả trước cho người bán|VN|1|2020-08-04T00:00:00|16519157000000|ANNUAL|2|VIC
11|1627|2020-01-31T00:00:00|3.0|140.0|HOSTC|2019-12-31T00:00:00|VIC11330ANNUAL31-DEC-19VN1|11330|Phải thu nội bộ ngắn hạn|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
12|1627|2020-01-31T00:00:00|3.0|150.0|HOSTC|2019-12-31T00:00:00|VIC11340ANNUAL31-DEC-19VN1|11340|Phải thu theo tiến độ kế hoạch hợp đồng xây dựng|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
13|1627|2020-01-31T00:00:00|3.0|155.0|HOSTC|2019-12-31T00:00:00|VIC11345ANNUAL31-DEC-19VN1|11345|Phải thu về cho vay ngắn hạn|VN|1|2020-08-04T00:00:00|21022039000000|ANNUAL|2|VIC
14|1627|2020-01-31T00:00:00|3.0|160.0|HOSTC|2019-12-31T00:00:00|VIC11350ANNUAL31-DEC-19VN1|11350|Các khoản phải thu khác|VN|1|2020-08-04T00:00:00|10062709000000|ANNUAL|2|VIC
15|1627|2020-01-31T00:00:00|3.0|210.0|HOSTC|2019-12-31T00:00:00|VIC11390ANNUAL31-DEC-19VN1|11390|Dự phòng phải thu ngắn hạn khó đòi|VN|1|2020-08-04T00:00:00|-372907000000|ANNUAL|2|VIC
16|1627|2020-01-31T00:00:00|3.0|215.0|HOSTC|2019-12-31T00:00:00|VIC611530ANNUAL31-DEC-19VN1|611530|Tài sản thiếu chờ xử lý|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
17|1627|2020-01-31T00:00:00|2.0|220.0|HOSTC|2019-12-31T00:00:00|VIC11400ANNUAL31-DEC-19VN1|11400|Hàng tồn kho|VN|1|2020-08-04T00:00:00|83808756000000|ANNUAL|2|VIC
18|1627|2020-01-31T00:00:00|3.0|230.0|HOSTC|2019-12-31T00:00:00|VIC11410ANNUAL31-DEC-19VN1|11410|Hàng tồn kho|VN|1|2020-08-04T00:00:00|85969752000000|ANNUAL|2|VIC
19|1627|2020-01-31T00:00:00|3.0|360.0|HOSTC|2019-12-31T00:00:00|VIC11490ANNUAL31-DEC-19VN1|11490|Dự phòng giảm giá hàng tồn kho|VN|1|2020-08-04T00:00:00|-2160996000000|ANNUAL|2|VIC
20|1627|2020-01-31T00:00:00|2.0|370.0|HOSTC|2019-12-31T00:00:00|VIC11500ANNUAL31-DEC-19VN1|11500|Tài sản ngắn hạn khác|VN|1|2020-08-04T00:00:00|20092487000000|ANNUAL|2|VIC
21|1627|2020-01-31T00:00:00|3.0|380.0|HOSTC|2019-12-31T00:00:00|VIC11510ANNUAL31-DEC-19VN1|11510|Chi phí trả trước ngắn hạn|VN|1|2020-08-04T00:00:00|3254545000000|ANNUAL|2|VIC
22|1627|2020-01-31T00:00:00|3.0|390.0|HOSTC|2019-12-31T00:00:00|VIC11520ANNUAL31-DEC-19VN1|11520|Thuế GTGT được khấu trừ|VN|1|2020-08-04T00:00:00|3905190000000|ANNUAL|2|VIC
23|1627|2020-01-31T00:00:00|3.0|400.0|HOSTC|2019-12-31T00:00:00|VIC11540ANNUAL31-DEC-19VN1|11540|Thuế và các khoản khác phải thu Nhà nước|VN|1|2020-08-04T00:00:00|68800000000|ANNUAL|2|VIC
24|1627|2020-01-31T00:00:00|3.0|405.0|HOSTC|2019-12-31T00:00:00|VIC11570ANNUAL31-DEC-19VN1|11570|Giao dịch mua bán lại trái phiếu chính phủ|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
25|1627|2020-01-31T00:00:00|3.0|410.0|HOSTC|2019-12-31T00:00:00|VIC11580ANNUAL31-DEC-19VN1|11580|Tài sản ngắn hạn khác|VN|1|2020-08-04T00:00:00|12863952000000|ANNUAL|2|VIC
26|1627|2020-01-31T00:00:00|1.0|420.0|HOSTC|2019-12-31T00:00:00|VIC12000ANNUAL31-DEC-19VN1|12000|Tài sản dài hạn|VN|1|2020-08-04T00:00:00|206347877000000|ANNUAL|2|VIC
27|1627|2020-01-31T00:00:00|2.0|430.0|HOSTC|2019-12-31T00:00:00|VIC12100ANNUAL31-DEC-19VN1|12100|Các khoản phải thu dài hạn|VN|1|2020-08-04T00:00:00|1464432000000|ANNUAL|2|VIC
28|1627|2020-01-31T00:00:00|3.0|440.0|HOSTC|2019-12-31T00:00:00|VIC12110ANNUAL31-DEC-19VN1|12110|Phải thu dài hạn của khách hàng|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
29|1627|2020-01-31T00:00:00|3.0|445.0|HOSTC|2019-12-31T00:00:00|VIC12111ANNUAL31-DEC-19VN1|12111|Trả trước dài hạn người bán|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
30|1627|2020-01-31T00:00:00|3.0|450.0|HOSTC|2019-12-31T00:00:00|VIC12120ANNUAL31-DEC-19VN1|12120|Vốn kinh doanh ở đơn vị trực thuộc|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
31|1627|2020-01-31T00:00:00|3.0|460.0|HOSTC|2019-12-31T00:00:00|VIC12130ANNUAL31-DEC-19VN1|12130|Phải thu dài hạn nội bộ|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
32|1627|2020-01-31T00:00:00|3.0|465.0|HOSTC|2019-12-31T00:00:00|VIC12140ANNUAL31-DEC-19VN1|12140|Phải thu về cho vay dài hạn|VN|1|2020-08-04T00:00:00|1207650000000|ANNUAL|2|VIC
33|1627|2020-01-31T00:00:00|3.0|470.0|HOSTC|2019-12-31T00:00:00|VIC12180ANNUAL31-DEC-19VN1|12180|Phải thu dài hạn khác|VN|1|2020-08-04T00:00:00|256782000000|ANNUAL|2|VIC
34|1627|2020-01-31T00:00:00|3.0|520.0|HOSTC|2019-12-31T00:00:00|VIC12190ANNUAL31-DEC-19VN1|12190|Dự phòng phải thu dài hạn khó đòi|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
35|1627|2020-01-31T00:00:00|2.0|530.0|HOSTC|2019-12-31T00:00:00|VIC12200ANNUAL31-DEC-19VN1|12200|Tài sản cố định|VN|1|2020-08-04T00:00:00|108268894000000|ANNUAL|2|VIC
36|1627|2020-01-31T00:00:00|3.0|540.0|HOSTC|2019-12-31T00:00:00|VIC12210ANNUAL31-DEC-19VN1|12210|Tài sản cố định hữu hình|VN|1|2020-08-04T00:00:00|88298602000000|ANNUAL|2|VIC
37|1627|2020-01-31T00:00:00|4.0|550.0|HOSTC|2019-12-31T00:00:00|VIC12220ANNUAL31-DEC-19VN1|12220|Nguyên giá TSCĐHH|VN|1|2020-08-04T00:00:00|100039030000000|ANNUAL|2|VIC
38|1627|2020-01-31T00:00:00|4.0|630.0|HOSTC|2019-12-31T00:00:00|VIC12230ANNUAL31-DEC-19VN1|12230|Hao mòn TSCĐHH|VN|1|2020-08-04T00:00:00|-11740428000000|ANNUAL|2|VIC
39|1627|2020-01-31T00:00:00|3.0|700.0|HOSTC|2019-12-31T00:00:00|VIC12240ANNUAL31-DEC-19VN1|12240|Tài sản cố định thuê tài chính|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
40|1627|2020-01-31T00:00:00|4.0|710.0|HOSTC|2019-12-31T00:00:00|VIC12250ANNUAL31-DEC-19VN1|12250|Nguyên giá TSCĐTTC|VN|1|2020-08-04T00:00:00|0|ANNUAL|2|VIC
