|companyId|createdDate|displayLevel|displayOrder|exchangeCode|fiscalDate|id|itemCode|itemName|locale|modelType|modifiedDate|numericValue|reportType|rowNo|secCode
0|1627.0|2017-02-03T00:00:00|1.0|10.0|HOSTC|2016-12-31T00:00:00|VIC11000ANNUAL31-DEC-16VN1|11000|Tài sản ngắn hạn|VN|1|2020-05-26T14:56:23|92976241715191|ANNUAL|4|VIC
1|1627.0|2017-02-03T00:00:00|2.0|20.0|HOSTC|2016-12-31T00:00:00|VIC11100ANNUAL31-DEC-16VN1|11100|Tiền và các khoản tương đương tiền|VN|1|2020-05-26T14:56:23|9833332219401|ANNUAL|4|VIC
2|1627.0|2017-02-03T00:00:00|3.0|30.0|HOSTC|2016-12-31T00:00:00|VIC11110ANNUAL31-DEC-16VN1|11110|Tiền|VN|1|2020-05-26T14:56:23|6243230621899|ANNUAL|4|VIC
3|1627.0|2017-02-03T00:00:00|3.0|70.0|HOSTC|2016-12-31T00:00:00|VIC11120ANNUAL31-DEC-16VN1|11120|Các khoản tương đương tiền|VN|1|2020-05-26T14:56:23|3590101597502|ANNUAL|4|VIC
4|1627.0|2017-02-03T00:00:00|2.0|80.0|HOSTC|2016-12-31T00:00:00|VIC11200ANNUAL31-DEC-16VN1|11200|Các khoản đầu tư tài chính ngắn hạn|VN|1|2020-05-26T14:56:23|494156904807|ANNUAL|4|VIC
5|1627.0|2017-02-03T00:00:00|3.0|90.0|HOSTC|2016-12-31T00:00:00|VIC11210ANNUAL31-DEC-16VN1|11210|Đầu tư ngắn hạn|VN|1|2020-05-26T14:56:23|32369112000|ANNUAL|4|VIC
6|1627.0|2017-02-03T00:00:00|3.0|100.0|HOSTC|2016-12-31T00:00:00|VIC11290ANNUAL31-DEC-16VN1|11290|Dự phòng giảm giá đầu tư ngắn hạn|VN|1|2020-05-26T14:56:23|-18996660000|ANNUAL|4|VIC
7|1627.0|2017-02-03T00:00:00|3.0|105.0|HOSTC|2016-12-31T00:00:00|VIC412320ANNUAL31-DEC-16VN1|412320|Đầu tư giữ đến ngày đáo hạn|VN|1|2020-05-26T14:56:23|480784452807|ANNUAL|4|VIC
8|1627.0|2017-02-03T00:00:00|2.0|110.0|HOSTC|2016-12-31T00:00:00|VIC11300ANNUAL31-DEC-16VN1|11300|Các khoản phải thu ngắn hạn|VN|1|2020-05-26T14:56:23|18254656305786|ANNUAL|4|VIC
9|1627.0|2017-02-03T00:00:00|3.0|120.0|HOSTC|2016-12-31T00:00:00|VIC11310ANNUAL31-DEC-16VN1|11310|Phải thu khách hàng|VN|1|2020-05-26T14:56:23|3170762775815|ANNUAL|4|VIC
10|1627.0|2017-02-03T00:00:00|3.0|130.0|HOSTC|2016-12-31T00:00:00|VIC11320ANNUAL31-DEC-16VN1|11320|Trả trước cho người bán|VN|1|2020-05-26T14:56:23|5229186165035|ANNUAL|4|VIC
11|1627.0|2017-02-03T00:00:00|3.0|140.0|HOSTC|2016-12-31T00:00:00|VIC11330ANNUAL31-DEC-16VN1|11330|Phải thu nội bộ ngắn hạn|VN|1|2020-05-26T14:56:23|0|ANNUAL|4|VIC
12|1627.0|2017-02-03T00:00:00|3.0|150.0|HOSTC|2016-12-31T00:00:00|VIC11340ANNUAL31-DEC-16VN1|11340|Phải thu theo tiến độ kế hoạch hợp đồng xây dựng|VN|1|2020-05-26T14:56:23|0|ANNUAL|4|VIC
13|1627.0|2017-02-03T00:00:00|3.0|155.0|HOSTC|2016-12-31T00:00:00|VIC11345ANNUAL31-DEC-16VN1|11345|Phải thu về cho vay ngắn hạn|VN|1|2020-05-26T14:56:23|3224258638813|ANNUAL|4|VIC
14|1627.0|2017-02-03T00:00:00|3.0|160.0|HOSTC|2016-12-31T00:00:00|VIC11350ANNUAL31-DEC-16VN1|11350|Các khoản phải thu khác|VN|1|2020-05-26T14:56:23|6809970413275|ANNUAL|4|VIC
15|1627.0|2017-02-03T00:00:00|3.0|210.0|HOSTC|2016-12-31T00:00:00|VIC11390ANNUAL31-DEC-16VN1|11390|Dự phòng phải thu ngắn hạn khó đòi|VN|1|2020-05-26T14:56:23|-179521687152|ANNUAL|4|VIC
16|1627.0|2017-02-03T00:00:00|3.0|215.0|HOSTC|2016-12-31T00:00:00|VIC611530ANNUAL31-DEC-16VN1|611530|Tài sản thiếu chờ xử lý|VN|1|2020-05-26T14:56:23|0|ANNUAL|4|VIC
17|1627.0|2017-02-03T00:00:00|2.0|220.0|HOSTC|2016-12-31T00:00:00|VIC11400ANNUAL31-DEC-16VN1|11400|Hàng tồn kho|VN|1|2020-05-26T14:56:23|55175220368884|ANNUAL|4|VIC
18|1627.0|2017-02-03T00:00:00|3.0|230.0|HOSTC|2016-12-31T00:00:00|VIC11410ANNUAL31-DEC-16VN1|11410|Hàng tồn kho|VN|1|2020-05-26T14:56:23|55272215830425|ANNUAL|4|VIC
19|1627.0|2017-02-03T00:00:00|3.0|360.0|HOSTC|2016-12-31T00:00:00|VIC11490ANNUAL31-DEC-16VN1|11490|Dự phòng giảm giá hàng tồn kho|VN|1|2020-05-26T14:56:23|-96995461541|ANNUAL|4|VIC
20|1627.0|2017-02-03T00:00:00|2.0|370.0|HOSTC|2016-12-31T00:00:00|VIC11500ANNUAL31-DEC-16VN1|11500|Tài sản ngắn hạn khác|VN|1|2020-05-26T14:56:23|9218875916313|ANNUAL|4|VIC
21|1627.0|2017-02-03T00:00:00|3.0|380.0|HOSTC|2016-12-31T00:00:00|VIC11510ANNUAL31-DEC-16VN1|11510|Chi phí trả trước ngắn hạn|VN|1|2020-05-26T14:56:23|3123024713156|ANNUAL|4|VIC
22|1627.0|2017-02-03T00:00:00|3.0|390.0|HOSTC|2016-12-31T00:00:00|VIC11520ANNUAL31-DEC-16VN1|11520|Thuế GTGT được khấu trừ|VN|1|2020-05-26T14:56:23|972722775130|ANNUAL|4|VIC
23|1627.0|2017-02-03T00:00:00|3.0|400.0|HOSTC|2016-12-31T00:00:00|VIC11540ANNUAL31-DEC-16VN1|11540|Thuế và các khoản khác phải thu Nhà nước|VN|1|2020-05-26T14:56:23|111457535408|ANNUAL|4|VIC
24|1627.0|2017-02-03T00:00:00|3.0|405.0|HOSTC|2016-12-31T00:00:00|VIC11570ANNUAL31-DEC-16VN1|11570|Giao dịch mua bán lại trái phiếu chính phủ|VN|1|2020-05-26T14:56:23|0|ANNUAL|4|VIC
25|1627.0|2017-02-03T00:00:00|3.0|410.0|HOSTC|2016-12-31T00:00:00|VIC11580ANNUAL31-DEC-16VN1|11580|Tài sản ngắn hạn khác|VN|1|2020-05-26T14:56:23|5011670892619|ANNUAL|4|VIC
26|1627.0|2017-02-03T00:00:00|1.0|420.0|HOSTC|2016-12-31T00:00:00|VIC12000ANNUAL31-DEC-16VN1|12000|Tài sản dài hạn|VN|1|2020-05-26T14:56:23|90499384229533|ANNUAL|4|VIC
