,ACB,BCM,BHN,BID,BVH,CTG,DXG,EIB,FPT,GAS,GEX,GVR,HCM,HDB,HPG,HSG,HVN,KBC,KDC,KDH,LPB,MBB,MSB,MSN,MWG,NVL,OCB,PDR,PLX,PNJ,POW,REE,SAB,SHP,SSB,SSI,STB,TCB,TPB,VCB,VCG,VCI,VGC,VHM,VIB,VIC,VJC,VNM,VPB,VRE,^VNINDEX
2020-06-25,1.1469020563764356,1.0542167325572507,0.5232762772108495,1.39193221502409,1.2703815589472902,1.30712712168664,1.3355732987905014,0.19503193299439586,0.9737049087825724,1.2317328829314513,0.6652270884813892,0.755140966926701,1.5655523906715865,0.9744559021951243,1.0934072658992915,1.3149107527615271,1.1583731734965377,0.8686575227517361,0.6919598801684594,0.5751963703438678,1.1864530770104573,1.1751503318837182,0.0,0.7654988485919823,1.2205747273575418,0.28236172031633167,0.0,0.3213010011729425,1.0820359424990538,1.21475022848798,1.0630159798359748,0.8833207536971011,0.8980145984743878,0.149403063718497,0.0,1.3589933597643484,1.1012277810935762,1.2244642364582634,0.6484979020160281,1.1489173697986048,0.19213536170040185,1.0990004329222418,0.7385441026894477,1.2570531220841432,1.0572298037015244,1.040923006976875,0.595147379302942,0.893187227405475,1.2747787858066926,1.410219570667248,0.9999999999999997
